id,author_id_x,created_at_x,text_x,lang_x,source_x,retweet_count_x,reply_count_x,like_count_x,quote_count_x,hashtags_x,mentions_x,urls_x,possibly_sensitive_x,conversation_id_x,reply_settings_x,context_entities_x,referenced_tweets_x,author_username_x,author_name_x,author_verified_x,author_followers_x,author_profile_image_x,text_clean_x,tmpid_x,Effectiveness_of_GLP1_Agonists,Personal_Experiences_and_Side_Effects,Perceptions_of_Weight_Loss,Food_Industry_Perceptions,Addiction_and_Cravings,Weight_Loss_Journey,Marketing_and_Product_Ideas,Mood_and_Energy,Scientific_Information,Societal_Issues,author_id_y,created_at_y,text_y,lang_y,source_y,retweet_count_y,reply_count_y,like_count_y,quote_count_y,hashtags_y,mentions_y,urls_y,possibly_sensitive_y,conversation_id_y,reply_settings_y,context_entities_y,referenced_tweets_y,author_username_y,author_name_y,author_verified_y,author_followers_y,author_profile_image_y,text_clean_y,tmpid_y
1944719470716498262,1285924459023663106,2025-07-14 11:23:47+00:00,@DrSuneelDhand Both to blame. Don’t pitch it to doctors to sell for weigh loss,en,,0,0,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],stevie_stonks,Stevie Stonks,False,56,https://pbs.twimg.com/profile_images/1286628741003784192/nXBVhv6O_normal.jpg,@DrSuneelDhand Both to blame. Dont pitch it to doctors to sell for weigh loss,527,False,False,False,False,False,False,False,False,False,False,1285924459023663106,2025-07-14 11:23:47+00:00,@DrSuneelDhand Both to blame. Don’t pitch it to doctors to sell for weigh loss,en,,0,0,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],stevie_stonks,Stevie Stonks,False,56,https://pbs.twimg.com/profile_images/1286628741003784192/nXBVhv6O_normal.jpg,@DrSuneelDhand Both to blame. Dont pitch it to doctors to sell for weigh loss,527
1944719308581429340,1879814123308904448,2025-07-14 11:23:08+00:00,@GlpTrackerApp @HeatherWake123 @156BoyWonder @DrSuneelDhand No Android version of your app?,en,,0,0,0,0,[],"['GlpTrackerApp', 'HeatherWake123', '156BoyWonder', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,"['Technology Business', 'Android', 'Technology', 'Mobile', 'Android']",[<ReferencedTweet id=1944674373119471951 type=replied_to>],EthanWise251746,Ethan Wise,False,70,https://pbs.twimg.com/profile_images/1879814322030870528/hWtwAcyw_normal.jpg,@GlpTrackerApp @HeatherWake123 @156BoyWonder @DrSuneelDhand No Android version of your app?,528,False,False,False,False,False,False,False,False,False,False,1879814123308904448,2025-07-14 11:23:08+00:00,@GlpTrackerApp @HeatherWake123 @156BoyWonder @DrSuneelDhand No Android version of your app?,en,,0,0,0,0,[],"['GlpTrackerApp', 'HeatherWake123', '156BoyWonder', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,"['Technology Business', 'Android', 'Technology', 'Mobile', 'Android']",[<ReferencedTweet id=1944674373119471951 type=replied_to>],EthanWise251746,Ethan Wise,False,70,https://pbs.twimg.com/profile_images/1879814322030870528/hWtwAcyw_normal.jpg,@GlpTrackerApp @HeatherWake123 @156BoyWonder @DrSuneelDhand No Android version of your app?,528
1944719101265420607,1466781391023230977,2025-07-14 11:22:19+00:00,@DrSuneelDhand I was on trulicity for my type 2 diabetes. After reading everything about these I decided to take myself off of it. It's been about 4 months and my numbers are 5.7-6. I did gain 10lbs back.,en,,0,1,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],pumpkinschintel,flower,False,1203,https://pbs.twimg.com/profile_images/1935097080843792384/mOfrTUyt_normal.jpg,@DrSuneelDhand I was on trulicity for my type 2 diabetes. After reading everything about these I decided to take myself off of it. Its been about 4 months and my numbers are 5.7-6. I did gain 10lbs back.,529,False,False,False,False,False,False,False,False,False,False,1466781391023230977,2025-07-14 11:22:19+00:00,@DrSuneelDhand I was on trulicity for my type 2 diabetes. After reading everything about these I decided to take myself off of it. It's been about 4 months and my numbers are 5.7-6. I did gain 10lbs back.,en,,0,1,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],pumpkinschintel,flower,False,1203,https://pbs.twimg.com/profile_images/1935097080843792384/mOfrTUyt_normal.jpg,@DrSuneelDhand I was on trulicity for my type 2 diabetes. After reading everything about these I decided to take myself off of it. Its been about 4 months and my numbers are 5.7-6. I did gain 10lbs back.,529
1944718759102681423,3634508187,2025-07-14 11:20:57+00:00,@TaeNoHands @156BoyWonder @DrSuneelDhand How’s that working for America,en,,0,0,0,0,[],"['TaeNoHands', '156BoyWonder', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944616326720639406 type=replied_to>],jackmurphylive,John “Jack” Murphy Goldman ☀️,False,119316,https://pbs.twimg.com/profile_images/1941892054453211136/eqaH1KE-_normal.jpg,@TaeNoHands @156BoyWonder @DrSuneelDhand Hows that working for America,530,False,False,False,False,False,False,False,False,False,False,3634508187,2025-07-14 11:20:57+00:00,@TaeNoHands @156BoyWonder @DrSuneelDhand How’s that working for America,en,,0,0,0,0,[],"['TaeNoHands', '156BoyWonder', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944616326720639406 type=replied_to>],jackmurphylive,John “Jack” Murphy Goldman ☀️,False,119316,https://pbs.twimg.com/profile_images/1941892054453211136/eqaH1KE-_normal.jpg,@TaeNoHands @156BoyWonder @DrSuneelDhand Hows that working for America,530
1944718677032780009,1456049641330515981,2025-07-14 11:20:38+00:00,"@DrSuneelDhand And people who understand there are dangers, but they’re lazy",en,,0,0,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],Katelyn01550708,Katelyn,False,470,https://pbs.twimg.com/profile_images/1475442444703522819/qB-Del5X_normal.jpg,@DrSuneelDhand And people who understand there are dangers but theyre lazy,531,False,False,False,False,False,False,False,False,False,False,1456049641330515981,2025-07-14 11:20:38+00:00,"@DrSuneelDhand And people who understand there are dangers, but they’re lazy",en,,0,0,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],Katelyn01550708,Katelyn,False,470,https://pbs.twimg.com/profile_images/1475442444703522819/qB-Del5X_normal.jpg,@DrSuneelDhand And people who understand there are dangers but theyre lazy,531
1944718656593674443,1650354823106052096,2025-07-14 11:20:33+00:00,"@DrSuneelDhand “Dishes out like candy”? You do realize insurance carriers refuse to include any glp’s in their actuaries unless you are diagnosed diabetic (no—not pre-diabetic, actual diabetic). It’s actually an extremely hard to get prescribed simply for weight loss",en,,0,1,13,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],derekinyourdms,Derek in your DMs,False,328,https://pbs.twimg.com/profile_images/1939513928641318912/36rrBcpR_normal.jpg,@DrSuneelDhand Dishes out like candy? You do realize insurance carriers refuse to include any glps in their actuaries unless you are diagnosed diabetic (no—not pre-diabetic actual diabetic). Its actually an extremely hard to get prescribed simply for weight loss,532,False,False,False,False,False,False,False,False,False,False,1650354823106052096,2025-07-14 11:20:33+00:00,"@DrSuneelDhand “Dishes out like candy”? You do realize insurance carriers refuse to include any glp’s in their actuaries unless you are diagnosed diabetic (no—not pre-diabetic, actual diabetic). It’s actually an extremely hard to get prescribed simply for weight loss",en,,0,1,13,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],derekinyourdms,Derek in your DMs,False,328,https://pbs.twimg.com/profile_images/1939513928641318912/36rrBcpR_normal.jpg,@DrSuneelDhand Dishes out like candy? You do realize insurance carriers refuse to include any glps in their actuaries unless you are diagnosed diabetic (no—not pre-diabetic actual diabetic). Its actually an extremely hard to get prescribed simply for weight loss,532
1944717861315838162,3634508187,2025-07-14 11:17:23+00:00,"@Swennes17 @DrSuneelDhand If you’re obese, which you probably are, that was your doctor showing you love. 

You obviously can’t do it alone",en,,0,0,1,0,[],"['Swennes17', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944579096651927803 type=replied_to>],jackmurphylive,John “Jack” Murphy Goldman ☀️,False,119316,https://pbs.twimg.com/profile_images/1941892054453211136/eqaH1KE-_normal.jpg,@Swennes17 @DrSuneelDhand If youre obese which you probably are that was your doctor showing you love. You obviously cant do it alone,533,False,False,False,False,False,False,False,False,False,False,3634508187,2025-07-14 11:17:23+00:00,"@Swennes17 @DrSuneelDhand If you’re obese, which you probably are, that was your doctor showing you love. 

You obviously can’t do it alone",en,,0,0,1,0,[],"['Swennes17', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944579096651927803 type=replied_to>],jackmurphylive,John “Jack” Murphy Goldman ☀️,False,119316,https://pbs.twimg.com/profile_images/1941892054453211136/eqaH1KE-_normal.jpg,@Swennes17 @DrSuneelDhand If youre obese which you probably are that was your doctor showing you love. You obviously cant do it alone,533
1944717240521433503,1204130495568732161,2025-07-14 11:14:55+00:00,"@DrSuneelDhand I’ve watched it turn my friends into strangers, manic —mood swings.

They become unrecognizable. Cray cray.",en,,0,0,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],VeganRecovering,Recovering Vegan,False,21709,https://pbs.twimg.com/profile_images/1620310541549056000/M5yS9f0X_normal.jpg,@DrSuneelDhand Ive watched it turn my friends into strangers manic —mood swings. They become unrecognizable. Cray cray.,534,False,False,False,False,False,False,False,False,False,False,1204130495568732161,2025-07-14 11:14:55+00:00,"@DrSuneelDhand I’ve watched it turn my friends into strangers, manic —mood swings.

They become unrecognizable. Cray cray.",en,,0,0,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],VeganRecovering,Recovering Vegan,False,21709,https://pbs.twimg.com/profile_images/1620310541549056000/M5yS9f0X_normal.jpg,@DrSuneelDhand Ive watched it turn my friends into strangers manic —mood swings. They become unrecognizable. Cray cray.,534
1944716599379775650,3248703728,2025-07-14 11:12:23+00:00,"@DrSuneelDhand So many side effects already - I heard people died, became blind , muscle deteriorating",en,,0,2,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],startupily,S A F W A N,False,1405,https://pbs.twimg.com/profile_images/1889632866193014784/JqgsbYmp_normal.jpg,@DrSuneelDhand So many side effects already - I heard people died became blind muscle deteriorating,535,False,False,False,False,False,False,False,False,False,False,3248703728,2025-07-14 11:12:23+00:00,"@DrSuneelDhand So many side effects already - I heard people died, became blind , muscle deteriorating",en,,0,2,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],startupily,S A F W A N,False,1405,https://pbs.twimg.com/profile_images/1889632866193014784/JqgsbYmp_normal.jpg,@DrSuneelDhand So many side effects already - I heard people died became blind muscle deteriorating,535
1944715812918489337,1530510053454893058,2025-07-14 11:09:15+00:00,"@SueSuesee @DrSuneelDhand With the fasting schedule I'm using, I could eat like this for life. I don't feel I'm missing out on anything. I feel full and don't have any urges to eat junk. I eat strawberries with no sugar whipped cream as my dessert in the morning sometimes, too.",en,,0,0,0,0,[],"['SueSuesee', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,"['Food & Beverage Business', 'Cooking', 'Desserts and baked goods']",[<ReferencedTweet id=1944575613416943938 type=replied_to>],Ams2957,Incognito Woman,False,977,https://pbs.twimg.com/profile_images/1816643153874628608/puaKiNhF_normal.jpg,@SueSuesee @DrSuneelDhand With the fasting schedule Im using I could eat like this for life. I dont feel Im missing out on anything. I feel full and dont have any urges to eat junk. I eat strawberries with no sugar whipped cream as my dessert in the morning sometimes too.,536,False,False,False,False,False,False,False,False,False,False,1530510053454893058,2025-07-14 11:09:15+00:00,"@SueSuesee @DrSuneelDhand With the fasting schedule I'm using, I could eat like this for life. I don't feel I'm missing out on anything. I feel full and don't have any urges to eat junk. I eat strawberries with no sugar whipped cream as my dessert in the morning sometimes, too.",en,,0,0,0,0,[],"['SueSuesee', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,"['Food & Beverage Business', 'Cooking', 'Desserts and baked goods']",[<ReferencedTweet id=1944575613416943938 type=replied_to>],Ams2957,Incognito Woman,False,977,https://pbs.twimg.com/profile_images/1816643153874628608/puaKiNhF_normal.jpg,@SueSuesee @DrSuneelDhand With the fasting schedule Im using I could eat like this for life. I dont feel Im missing out on anything. I feel full and dont have any urges to eat junk. I eat strawberries with no sugar whipped cream as my dessert in the morning sometimes too.,536
1944715479878123994,1939273877638557696,2025-07-14 11:07:56+00:00,"@AndrewS051314 @RobGoodall6 @DrSuneelDhand Spot on. The active ingredient is the same, but the specific indications and typical dosing schedules vary between Ozempic and Wegovy.",en,,0,0,0,0,[],"['AndrewS051314', 'RobGoodall6', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944571956625653934 type=replied_to>],GlpTrackerApp,GLP1 Tracker App,False,31,https://pbs.twimg.com/profile_images/1939274214034321408/a2VlV6nw_normal.jpg,@AndrewS051314 @RobGoodall6 @DrSuneelDhand Spot on. The active ingredient is the same but the specific indications and typical dosing schedules vary between Ozempic and Wegovy.,537,False,False,False,False,False,False,False,False,False,False,1939273877638557696,2025-07-14 11:07:56+00:00,"@AndrewS051314 @RobGoodall6 @DrSuneelDhand Spot on. The active ingredient is the same, but the specific indications and typical dosing schedules vary between Ozempic and Wegovy.",en,,0,0,0,0,[],"['AndrewS051314', 'RobGoodall6', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944571956625653934 type=replied_to>],GlpTrackerApp,GLP1 Tracker App,False,31,https://pbs.twimg.com/profile_images/1939274214034321408/a2VlV6nw_normal.jpg,@AndrewS051314 @RobGoodall6 @DrSuneelDhand Spot on. The active ingredient is the same but the specific indications and typical dosing schedules vary between Ozempic and Wegovy.,537
1944715306854957227,947676918,2025-07-14 11:07:14+00:00,"@DrSuneelDhand I experienced one of the terrible side effects (gastroparesis) and haven't been the same since. I am pretty sure I can't sure though, because it is a known side effect...",en,,0,1,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],miasprock,that ONE chick.,False,281,https://pbs.twimg.com/profile_images/915004730379816965/zo-BFnxI_normal.jpg,@DrSuneelDhand I experienced one of the terrible side effects (gastroparesis) and havent been the same since. I am pretty sure I cant sure though because it is a known side effect.,538,False,True,False,False,False,False,False,False,False,False,947676918,2025-07-14 11:07:14+00:00,"@DrSuneelDhand I experienced one of the terrible side effects (gastroparesis) and haven't been the same since. I am pretty sure I can't sure though, because it is a known side effect...",en,,0,1,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],miasprock,that ONE chick.,False,281,https://pbs.twimg.com/profile_images/915004730379816965/zo-BFnxI_normal.jpg,@DrSuneelDhand I experienced one of the terrible side effects (gastroparesis) and havent been the same since. I am pretty sure I cant sure though because it is a known side effect.,538
1944713380289233258,1519606243601571840,2025-07-14 10:59:35+00:00,@DrSuneelDhand Are these side effects worse than remaining obese or diabetic?,en,,0,0,8,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],DrKrisEdward,Dr. Kris Edward,False,901,https://pbs.twimg.com/profile_images/1619853180807909382/2Ibna8wj_normal.jpg,@DrSuneelDhand Are these side effects worse than remaining obese or diabetic?,539,False,False,False,False,False,False,False,False,False,False,1519606243601571840,2025-07-14 10:59:35+00:00,@DrSuneelDhand Are these side effects worse than remaining obese or diabetic?,en,,0,0,8,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],DrKrisEdward,Dr. Kris Edward,False,901,https://pbs.twimg.com/profile_images/1619853180807909382/2Ibna8wj_normal.jpg,@DrSuneelDhand Are these side effects worse than remaining obese or diabetic?,539
1944712685695779269,1487375007546290178,2025-07-14 10:56:49+00:00,@gator_gum @DrSuneelDhand May be risk to unborn foetuses.  https://t.co/bdguzAKtct,en,,0,0,0,0,[],"['gator_gum', 'DrSuneelDhand']",['https://www.webmd.com/obesity/ozempic-and-pregnancy-what-to-know'],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944584917746110516 type=replied_to>],judyjoh77681432,judy johnson,False,948,https://pbs.twimg.com/profile_images/1487375829646594049/kEZdQIpL_normal.jpg,@gator_gum @DrSuneelDhand May be risk to unborn foetuses.,540,False,False,False,False,False,False,False,False,False,False,1487375007546290178,2025-07-14 10:56:49+00:00,@gator_gum @DrSuneelDhand May be risk to unborn foetuses.  https://t.co/bdguzAKtct,en,,0,0,0,0,[],"['gator_gum', 'DrSuneelDhand']",['https://www.webmd.com/obesity/ozempic-and-pregnancy-what-to-know'],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944584917746110516 type=replied_to>],judyjoh77681432,judy johnson,False,948,https://pbs.twimg.com/profile_images/1487375829646594049/kEZdQIpL_normal.jpg,@gator_gum @DrSuneelDhand May be risk to unborn foetuses.,540
1944710161291235518,20856370,2025-07-14 10:46:48+00:00,@DrSuneelDhand My close friend went on this because she wanted to “lose ten pounds.” Why would a doctor prescribe this as a weight loss drug for someone not overweight? 😖,en,,0,0,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],14thCenturyGray,WJSmall | Author,False,3474,https://pbs.twimg.com/profile_images/1941964031247429632/tZ8aBTWg_normal.jpg,@DrSuneelDhand My close friend went on this because she wanted to lose ten pounds. Why would a doctor prescribe this as a weight loss drug for someone not overweight?,541,True,False,False,False,False,False,False,False,False,False,20856370,2025-07-14 10:46:48+00:00,@DrSuneelDhand My close friend went on this because she wanted to “lose ten pounds.” Why would a doctor prescribe this as a weight loss drug for someone not overweight? 😖,en,,0,0,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],14thCenturyGray,WJSmall | Author,False,3474,https://pbs.twimg.com/profile_images/1941964031247429632/tZ8aBTWg_normal.jpg,@DrSuneelDhand My close friend went on this because she wanted to lose ten pounds. Why would a doctor prescribe this as a weight loss drug for someone not overweight?,541
1944708033415700570,1655292833681506308,2025-07-14 10:38:20+00:00,"@RobGoodall6 @DrSuneelDhand God, you’re dumb",en,,0,0,0,0,[],"['RobGoodall6', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944563435662082273 type=replied_to>],HilldurG,Hilldur(Chieftain’s wife),False,1904,https://pbs.twimg.com/profile_images/1943731866193866753/bSunENGS_normal.jpg,@RobGoodall6 @DrSuneelDhand God youre dumb,542,False,False,False,False,False,False,False,False,False,False,1655292833681506308,2025-07-14 10:38:20+00:00,"@RobGoodall6 @DrSuneelDhand God, you’re dumb",en,,0,0,0,0,[],"['RobGoodall6', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944563435662082273 type=replied_to>],HilldurG,Hilldur(Chieftain’s wife),False,1904,https://pbs.twimg.com/profile_images/1943731866193866753/bSunENGS_normal.jpg,@RobGoodall6 @DrSuneelDhand God youre dumb,542
1944707880726237474,1655292833681506308,2025-07-14 10:37:44+00:00,@Bajic76 @gator_gum @DrSuneelDhand It actually treats liver issues,en,,0,0,0,0,[],"['Bajic76', 'gator_gum', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944600146810945894 type=replied_to>],HilldurG,Hilldur(Chieftain’s wife),False,1904,https://pbs.twimg.com/profile_images/1943731866193866753/bSunENGS_normal.jpg,@Bajic76 @gator_gum @DrSuneelDhand It actually treats liver issues,543,False,True,False,False,False,False,False,False,False,False,1655292833681506308,2025-07-14 10:37:44+00:00,@Bajic76 @gator_gum @DrSuneelDhand It actually treats liver issues,en,,0,0,0,0,[],"['Bajic76', 'gator_gum', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944600146810945894 type=replied_to>],HilldurG,Hilldur(Chieftain’s wife),False,1904,https://pbs.twimg.com/profile_images/1943731866193866753/bSunENGS_normal.jpg,@Bajic76 @gator_gum @DrSuneelDhand It actually treats liver issues,543
1944707842876825742,1655292833681506308,2025-07-14 10:37:35+00:00,@janalee456 @gator_gum @DrSuneelDhand You’d be completely wrong,en,,0,0,2,0,[],"['janalee456', 'gator_gum', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944588303975547317 type=replied_to>],HilldurG,Hilldur(Chieftain’s wife),False,1904,https://pbs.twimg.com/profile_images/1943731866193866753/bSunENGS_normal.jpg,@janalee456 @gator_gum @DrSuneelDhand Youd be completely wrong,544,False,False,False,False,False,False,False,False,False,False,1655292833681506308,2025-07-14 10:37:35+00:00,@janalee456 @gator_gum @DrSuneelDhand You’d be completely wrong,en,,0,0,2,0,[],"['janalee456', 'gator_gum', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944588303975547317 type=replied_to>],HilldurG,Hilldur(Chieftain’s wife),False,1904,https://pbs.twimg.com/profile_images/1943731866193866753/bSunENGS_normal.jpg,@janalee456 @gator_gum @DrSuneelDhand Youd be completely wrong,544
1944707806738710729,1655292833681506308,2025-07-14 10:37:26+00:00,@SarahSm07642683 @gator_gum @DrSuneelDhand It’s not used in type one diabetes,en,,0,1,5,0,[],"['SarahSm07642683', 'gator_gum', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944654463999873511 type=replied_to>],HilldurG,Hilldur(Chieftain’s wife),False,1904,https://pbs.twimg.com/profile_images/1943731866193866753/bSunENGS_normal.jpg,@SarahSm07642683 @gator_gum @DrSuneelDhand Its not used in type one diabetes,545,False,False,False,False,False,False,False,False,False,False,1655292833681506308,2025-07-14 10:37:26+00:00,@SarahSm07642683 @gator_gum @DrSuneelDhand It’s not used in type one diabetes,en,,0,1,5,0,[],"['SarahSm07642683', 'gator_gum', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944654463999873511 type=replied_to>],HilldurG,Hilldur(Chieftain’s wife),False,1904,https://pbs.twimg.com/profile_images/1943731866193866753/bSunENGS_normal.jpg,@SarahSm07642683 @gator_gum @DrSuneelDhand Its not used in type one diabetes,545
1944707705957953561,1655292833681506308,2025-07-14 10:37:02+00:00,"@JOrchid29 @gator_gum @DrSuneelDhand Then you’re really stupid. Because it actually treats heart liver, and kidney issues.",en,,0,0,0,0,[],"['JOrchid29', 'gator_gum', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944697560679190625 type=replied_to>],HilldurG,Hilldur(Chieftain’s wife),False,1904,https://pbs.twimg.com/profile_images/1943731866193866753/bSunENGS_normal.jpg,@JOrchid29 @gator_gum @DrSuneelDhand Then youre really stupid. Because it actually treats heart liver and kidney issues.,546,False,False,False,False,False,False,False,False,False,False,1655292833681506308,2025-07-14 10:37:02+00:00,"@JOrchid29 @gator_gum @DrSuneelDhand Then you’re really stupid. Because it actually treats heart liver, and kidney issues.",en,,0,0,0,0,[],"['JOrchid29', 'gator_gum', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944697560679190625 type=replied_to>],HilldurG,Hilldur(Chieftain’s wife),False,1904,https://pbs.twimg.com/profile_images/1943731866193866753/bSunENGS_normal.jpg,@JOrchid29 @gator_gum @DrSuneelDhand Then youre really stupid. Because it actually treats heart liver and kidney issues.,546
1944707640212296037,1655292833681506308,2025-07-14 10:36:47+00:00,@squirrelpnut @gator_gum @DrSuneelDhand Why would you stop?,en,,0,0,0,0,[],"['squirrelpnut', 'gator_gum', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944695826854318584 type=replied_to>],HilldurG,Hilldur(Chieftain’s wife),False,1904,https://pbs.twimg.com/profile_images/1943731866193866753/bSunENGS_normal.jpg,@squirrelpnut @gator_gum @DrSuneelDhand Why would you stop?,547,False,False,False,False,False,False,False,False,False,False,1655292833681506308,2025-07-14 10:36:47+00:00,@squirrelpnut @gator_gum @DrSuneelDhand Why would you stop?,en,,0,0,0,0,[],"['squirrelpnut', 'gator_gum', 'DrSuneelDhand']",[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944695826854318584 type=replied_to>],HilldurG,Hilldur(Chieftain’s wife),False,1904,https://pbs.twimg.com/profile_images/1943731866193866753/bSunENGS_normal.jpg,@squirrelpnut @gator_gum @DrSuneelDhand Why would you stop?,547
1944707544355688575,1655292833681506308,2025-07-14 10:36:24+00:00,@DrSuneelDhand Are you a real doctor?,en,,0,0,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],HilldurG,Hilldur(Chieftain’s wife),False,1904,https://pbs.twimg.com/profile_images/1943731866193866753/bSunENGS_normal.jpg,@DrSuneelDhand Are you a real doctor?,548,False,False,False,False,False,False,False,False,False,False,1655292833681506308,2025-07-14 10:36:24+00:00,@DrSuneelDhand Are you a real doctor?,en,,0,0,0,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],HilldurG,Hilldur(Chieftain’s wife),False,1904,https://pbs.twimg.com/profile_images/1943731866193866753/bSunENGS_normal.jpg,@DrSuneelDhand Are you a real doctor?,548
1944706975650259358,1502395091951960068,2025-07-14 10:34:08+00:00,"@DrSuneelDhand As well as the lack of personal responsibility from individuals. Being fat is a choice, not a disease. People dig their graves with their mouths, one bite at a time.",en,,0,0,2,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],DopeyMcdopeface,Dopey McDopeface,False,231,https://pbs.twimg.com/profile_images/1502396390349148160/nWT01jxf_normal.jpg,@DrSuneelDhand As well as the lack of personal responsibility from individuals. Being fat is a choice not a disease. People dig their graves with their mouths one bite at a time.,549,False,False,False,False,False,False,False,False,False,False,1502395091951960068,2025-07-14 10:34:08+00:00,"@DrSuneelDhand As well as the lack of personal responsibility from individuals. Being fat is a choice, not a disease. People dig their graves with their mouths, one bite at a time.",en,,0,0,2,0,[],['DrSuneelDhand'],[],False,1944552049582203152,everyone,[],[<ReferencedTweet id=1944552049582203152 type=replied_to>],DopeyMcdopeface,Dopey McDopeface,False,231,https://pbs.twimg.com/profile_images/1502396390349148160/nWT01jxf_normal.jpg,@DrSuneelDhand As well as the lack of personal responsibility from individuals. Being fat is a choice not a disease. People dig their graves with their mouths one bite at a time.,549
