"","id","author_id","created_at","text","lang","source","retweet_count","reply_count","like_count","quote_count","hashtags","mentions","urls","possibly_sensitive","conversation_id","reply_settings","context_entities","referenced_tweets","text_clean","tmpid","Effectiveness_of_GLP1_Agonists","Personal_Experiences_and_Side_Effects","Perceptions_of_Weight_Loss","Food_Industry_Perceptions","Addiction_and_Cravings","Weight_Loss_Journey","Marketing_and_Product_Ideas","Mood_and_Energy","Scientific_Information","Societal_Issues","author_username","author_name","author_profile_image","author_verified","author_followers","count","day"
"470",1942337649219662043,946064719390969856,2025-07-07 21:39:17,"@adamdotdev just remember this folks, starvation is FREE! 

boycott food","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev just remember this folks starvation is FREE! boycott food",470,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"471",1942337248977969236,1911412333009629184,2025-07-07 21:37:41,"@adamdotdev For some reason I read this like the choose life monologue from Trainspotting.","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev For some reason I read this like the choose life monologue from Trainspotting.",471,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"472",1942336580288471335,1299360838940340225,2025-07-07 21:35:02,"@adamdotdev Oh, that's too hard!","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev Oh thats too hard!",472,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"473",1942335252116193532,225911479,2025-07-07 21:29:45,"@adamdotdev People with fast metabolism that can't get fat will never relate.","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev People with fast metabolism that cant get fat will never relate.",473,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"474",1942335114244980964,1255016450802225152,2025-07-07 21:29:12,"@Blind__Luck @adamdotdev And someone dealing with insatiable hunger?","en",NA,0,1,1,0,"[]","['Blind__Luck', 'adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1942299628927607162 type=replied_to>]","@Blind__Luck @adamdotdev And someone dealing with insatiable hunger?",474,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"475",1942334992727826870,1255016450802225152,2025-07-07 21:28:43,"@jmattprice @adamdotdev Cold plunging and sauna aren’t going to do anything for someone dealing with insatiable hunger, neither is creatine, magnesium and sunlight. High Protein isn’t effective for some people, it isn’t for me.","en",NA,0,0,0,0,"[]","['jmattprice', 'adamdotdev']","[]",FALSE,1941973120455262574,"everyone","['Sauna', 'Sauna']","[<ReferencedTweet id=1941980162104443333 type=replied_to>]","@jmattprice @adamdotdev Cold plunging and sauna arent going to do anything for someone dealing with insatiable hunger neither is creatine magnesium and sunlight. High Protein isnt effective for some people it isnt for me.",475,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"476",1942334781666017619,1852880016104992768,2025-07-07 21:27:53,"@adamdotdev """"avoid 95% of every grocery store"""".
in countries other than the US, 95% of the store doesn't consist of goyslop","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev avoid 95% of every grocery store. in countries other than the US 95% of the store doesnt consist of goyslop",476,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"477",1942334214105371091,1255016450802225152,2025-07-07 21:25:38,"@adamdotdev You’ve likely never experienced insatiable hunger.","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev Youve likely never experienced insatiable hunger.",477,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"478",1942333721056796977,2710038440,2025-07-07 21:23:40,"@adamdotdev This is posted as sarcasm, and I think really it shouldn't be. Too often people think it's a binary 0 or 1 thing. You either do everything on the list or give up entirely?

In reality if you can accomplish like 50% of this list you're already in very good shape and well on your","en",NA,0,0,5,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev This is posted as sarcasm and I think really it shouldnt be. Too often people think its a binary 0 or 1 thing. You either do everything on the list or give up entirely? In reality if you can accomplish like 50% of this list youre already in very good shape and well on your",478,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"479",1942333686982053982,30300703,2025-07-07 21:23:32,"@adamdotdev This. This is why people take Ozempic. You answered your own question. But it’s not that great. Wait for a year when Retatutride comes out. Allows you to build muscle.","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941989807900512677 type=replied_to>]","@adamdotdev This. This is why people take Ozempic. You answered your own question. But its not that great. Wait for a year when Retatutride comes out. Allows you to build muscle.",479,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"480",1942333354608566451,94060845,2025-07-07 21:22:13,"@adamdotdev I only do like 5 of these things and I've never been a disgusting humongous fat person.
If I notice my abs disappearing I literally just cut out refined sugars, delay breakfast, and walk an extra 5k steps per day.

It's literally that easy.","en",NA,0,0,1,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev I only do like 5 of these things and Ive never been a disgusting humongous fat person. If I notice my abs disappearing I literally just cut out refined sugars delay breakfast and walk an extra 5k steps per day. Its literally that easy.",480,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"481",1942332854140305866,1259792368863232000,2025-07-07 21:20:13,"@adamdotdev I have tried nothing of this bullshit, nor any ozempic. Yet, my BMI is 26 and I am getting oldish.","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev I have tried nothing of this bullshit nor any ozempic. Yet my BMI is 26 and I am getting oldish.",481,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"482",1942332303990006038,2889268450,2025-07-07 21:18:02,"@Blind__Luck @adamdotdev I would say smaller portions and not eating after 7pm would also work for most people.","en",NA,0,3,1,0,"[]","['Blind__Luck', 'adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1942299628927607162 type=replied_to>]","@Blind__Luck @adamdotdev I would say smaller portions and not eating after 7pm would also work for most people.",482,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"483",1942332056228229140,1915512470183305216,2025-07-07 21:17:03,"@adamdotdev When you realize that social media and television are wants and not needs. You free up a lot of time to do a lot of things.","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","['Entertainment & Leisure Business']","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev When you realize that social media and television are wants and not needs. You free up a lot of time to do a lot of things.",483,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"484",1942332039136522523,2889268450,2025-07-07 21:16:59,"@adamdotdev Is this sarcasm ?   You are saying this as if doing all these things is easy.","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev Is this sarcasm ? You are saying this as if doing all these things is easy.",484,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"485",1942330903520239757,1936192109293289472,2025-07-07 21:12:28,"@adamdotdev Sorry thats just too many thoughts","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev Sorry thats just too many thoughts",485,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"486",1942330792757035413,108189866,2025-07-07 21:12:02,"@adamdotdev 90 minutes of daily exercise hahaha","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev 90 minutes of daily exercise hahaha",486,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"487",1942330372282585388,791467185055027201,2025-07-07 21:10:22,"@Hammaad_Sidd @adamdotdev r/woosh https://t.co/bAeEOr4MaI","en",NA,0,0,0,0,"[]","['Hammaad_Sidd', 'adamdotdev']","['https://x.com/Royalparadigm/status/1942330372282585388/photo/1']",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941976907584532551 type=replied_to>]","@Hammaad_Sidd @adamdotdev r/woosh",487,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"488",1942330309002793299,898303786787028992,2025-07-07 21:10:07,"@adamdotdev ozempic literally just makes you not hungry","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev ozempic literally just makes you not hungry",488,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"489",1942330269228318978,1797068548193263616,2025-07-07 21:09:57,"@adamdotdev absolutely criminal we dont have mandatory walks post-meal","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","['Food & Beverage Business', 'Food', 'Meals']","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev absolutely criminal we dont have mandatory walks post-meal",489,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"490",1942329882912154041,1298273993640706055,2025-07-07 21:08:25,"@adamdotdev id rather just die, that also makes you lose weight apparently.","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev id rather just die that also makes you lose weight apparently.",490,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"491",1942328800466833848,17493620,2025-07-07 21:04:07,"@adamdotdev All that takes discipline, willpower and time. Admittedly it should eventually become a habit and take less willpower, and one will rip the benefits of the healthier body too.

Once you take ozempic, you stop having to use willpower in many of those entries, making things easy.","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev All that takes discipline willpower and time. Admittedly it should eventually become a habit and take less willpower and one will rip the benefits of the healthier body too. Once you take ozempic you stop having to use willpower in many of those entries making things easy.",491,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"492",1942327328081862768,1588784493208403968,2025-07-07 20:58:16,"@adamdotdev You got me. All of that can only be accomplished by someone who is very well off. Real working people can never pull it off. Any other suggestions?","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev You got me. All of that can only be accomplished by someone who is very well off. Real working people can never pull it off. Any other suggestions?",492,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"493",1942323993882812656,1224185248491110401,2025-07-07 20:45:01,"@adamdotdev Just say you wanna die at 55 with clogged arteries!","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev Just say you wanna die at 55 with clogged arteries!",493,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"494",1942323678693450236,1664481499784290305,2025-07-07 20:43:46,"@adamdotdev Sounds ghey","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev Sounds ghey",494,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"495",1942322585422774395,936514956,2025-07-07 20:39:25,"@adamdotdev Almost had me. Nicely played 👏","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev Almost had me. Nicely played",495,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"496",1942321414377271437,1245965865276911618,2025-07-07 20:34:46,"@adamdotdev Just wait till everyone discovers retatrutide","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev Just wait till everyone discovers retatrutide",496,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"497",1942321380093038709,1912973484327620608,2025-07-07 20:34:38,"@adamdotdev Human beings have proven time and again that convenience trumps disciplined gains.","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","['2024 US Presidential Election', 'Politics', 'United States politics', '2024 US Presidential Election']","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev Human beings have proven time and again that convenience trumps disciplined gains.",497,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"498",1942321059232931933,1911155707119865856,2025-07-07 20:33:21,"@adamdotdev Yes.
It didn't work.","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev Yes. It didnt work.",498,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"499",1942319249546154495,217589596,2025-07-07 20:26:10,"@adamdotdev i don’t think you understand what ozempic is for","en",NA,0,0,2,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev i dont think you understand what ozempic is for",499,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"500",1942318105880866912,1590345743759441923,2025-07-07 20:21:37,"@tottinge @adamdotdev Youre fat only because calories in vs calories out. You eat more than you expend. Only 1% of people have legitimately health complications which makes that harder. Make all the excuses in the world and then ozempic makes y’all blind","en",NA,0,0,0,0,"[]","['tottinge', 'adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1942164397004128271 type=replied_to>]","@tottinge @adamdotdev Youre fat only because calories in vs calories out. You eat more than you expend. Only 1% of people have legitimately health complications which makes that harder. Make all the excuses in the world and then ozempic makes yall blind",500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"501",1942317833787994234,1898746672190021632,2025-07-07 20:20:32,"@adamdotdev Bro I dunno I'm on Zepbound because I suffer from IIH and it's been a game changer for me.","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev Bro I dunno Im on Zepbound because I suffer from IIH and its been a game changer for me.",501,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"502",1942317183830257834,1465193099215486979,2025-07-07 20:17:57,"@adamdotdev Na. Ozempic is great.","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev Na. Ozempic is great.",502,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"503",1942316222848327886,1637239189988073474,2025-07-07 20:14:08,"@adamdotdev Smoking cigs and drinking black coffee also works","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","['Food & Beverage Business', 'Drinks', 'Generic Drinks', 'Coffee', 'Drink Experience', 'Drinks', 'Generic Drinks', 'Coffee']","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev Smoking cigs and drinking black coffee also works",503,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"504",1942315437586538756,1910379515022319616,2025-07-07 20:11:01,"@adamdotdev your list is incompatible with shareholder value maximization lifestyle, and therefore anti-American business","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev your list is incompatible with shareholder value maximization lifestyle and therefore anti-American business",504,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"505",1942314152162386157,726011283900907520,2025-07-07 20:05:54,"@adamdotdev This is super hard to accomplish for a ton of people.","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev This is super hard to accomplish for a ton of people.",505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"506",1942313885479956624,1273910497,2025-07-07 20:04:51,"@adamdotdev “Have you tried sucking the joy out of your life?”","en",NA,0,0,4,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev Have you tried sucking the joy out of your life?",506,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"507",1942312944077090980,1828290311602483200,2025-07-07 20:01:06,"@adamdotdev Funny thing is, I can’t tell you how many people I’ve spoken with that say they “can’t take ozempic” because it “makes them feel sick”.  On further questioning it is just because they have two or three bouts of feeling mildly nauseous a day.  I’m like, yeah, that’s how you know","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev Funny thing is I cant tell you how many people Ive spoken with that say they cant take ozempic because it makes them feel sick. On further questioning it is just because they have two or three bouts of feeling mildly nauseous a day. Im like yeah thats how you know",507,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"508",1942312622428234141,19464161,2025-07-07 19:59:50,"@adamdotdev So let me get this straight. If you don’t act like a fat lazy fuck you wont need it?","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev So let me get this straight. If you dont act like a fat lazy fuck you wont need it?",508,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"509",1942312356488396873,1871707108384600064,2025-07-07 19:58:46,"@bneiluj @adamdotdev Yeah but …..","en",NA,0,0,0,0,"[]","['bneiluj', 'adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1942202178074247437 type=replied_to>]","@bneiluj @adamdotdev Yeah but .",509,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"510",1942312063407137126,1255046560217477120,2025-07-07 19:57:36,"@adamdotdev Because too much sacrifice for lazy people.","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev Because too much sacrifice for lazy people.",510,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"511",1942311546216226943,1779428270133612544,2025-07-07 19:55:33,"@adamdotdev where is 'building', 'shipping', 'trading', 'crypto', 'never give up', 'lock in'? Without those seems like a list for an average dude","en",NA,0,0,0,1,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev where is building shipping trading crypto never give up lock in? Without those seems like a list for an average dude",511,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"512",1942310210581778845,1754602246346518528,2025-07-07 19:50:15,"@adamdotdev There is nothing great about Ozempic, just read the side effects. But, if you wish to try, you could go blind and maybe get your first colostomy bag. Sharron has a few words about Ozempic. https://t.co/r1qR6hrPcZ","en",NA,0,0,1,0,"[]","['adamdotdev']","['https://x.com/joaniej0243/status/1942310210581778845/photo/1']",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev There is nothing great about Ozempic just read the side effects. But if you wish to try you could go blind and maybe get your first colostomy bag. Sharron has a few words about Ozempic.",512,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"513",1942310071817625664,118772433,2025-07-07 19:49:42,"@adamdotdev Or just eat carnivore. 🥩","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev Or just eat carnivore.",513,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"514",1942309993962955153,1854073346222379008,2025-07-07 19:49:23,"@adamdotdev Ozempic is for diabetics not weight loss in my state only diabetics can get it.","en",NA,0,1,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev Ozempic is for diabetics not weight loss in my state only diabetics can get it.",514,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"515",1942309111820894699,1553911619666825218,2025-07-07 19:45:53,"@jeremyjudkins_ @adamdotdev Honestly I've lost a lot of weight before and it was surprisingly easy once I got in the swing of it.  Didn't even really exercise that much and only slightly reduced beer intake","en",NA,0,0,0,0,"[]","['jeremyjudkins_', 'adamdotdev']","[]",FALSE,1941973120455262574,"everyone","['Food & Beverage Business', 'Drinks', 'Generic Drinks', 'Beer', 'Beer']","[<ReferencedTweet id=1942252569520222547 type=replied_to>]","@jeremyjudkins_ @adamdotdev Honestly Ive lost a lot of weight before and it was surprisingly easy once I got in the swing of it. Didnt even really exercise that much and only slightly reduced beer intake",515,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"516",1942308985509667251,1705055669282291712,2025-07-07 19:45:23,"@plhammill2 @adamdotdev feel like it takes more effort to eat unhealthy. Healthy &amp; natural should be default","en",NA,0,0,0,0,"[]","['plhammill2', 'adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1942306689035952340 type=replied_to>]","@plhammill2 @adamdotdev feel like it takes more effort to eat unhealthy. Healthy & natural should be default",516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"517",1942308722954637502,1912611510783807488,2025-07-07 19:44:20,"@adamdotdev Have you tried fasting 30 days at a time? That’s the real short cut","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev Have you tried fasting 30 days at a time? Thats the real short cut",517,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"518",1942308511175602400,976673256,2025-07-07 19:43:30,"@adamdotdev But also have you tried to be skinny","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev But also have you tried to be skinny",518,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"519",1942308368317612360,1677677616642310146,2025-07-07 19:42:56,"@adamdotdev You don't need to do all of that. Just need to up the ante at the gym","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","['Exercises']","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev You dont need to do all of that. Just need to up the ante at the gym",519,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"520",1942307701402321293,50805499,2025-07-07 19:40:17,"@adamdotdev a pill saves you doing the hard work or taking hard choices and increases dependence on pills 

truth is your a product of what you have eaten so far in your life , if it hasnt worked out then change your eating habits","en",NA,0,0,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev a pill saves you doing the hard work or taking hard choices and increases dependence on pills truth is your a product of what you have eaten so far in your life if it hasnt worked out then change your eating habits",520,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
"521",1942307541804794051,2329117414,2025-07-07 19:39:38,"@adamdotdev You are twisting it too. Really just walking enough and learning a bit about what you eat is enough for most folks.","en",NA,0,1,0,0,"[]","['adamdotdev']","[]",FALSE,1941973120455262574,"everyone","[]","[<ReferencedTweet id=1941973120455262574 type=replied_to>]","@adamdotdev You are twisting it too. Really just walking enough and learning a bit about what you eat is enough for most folks.",521,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",NA,NA,1,7
