author_name_x,possibly_sensitive_x,referenced_tweets_x,mentions_x,id,author_verified_x,author_username_x,author_profile_image_x,author_id_x,conversation_id_x,retweet_count_x,created_at_x,tmpid_x,reply_count_x,text_x,like_count_x,quote_count_x,urls_x,reply_settings_x,text_clean_x,lang_x,author_followers_x,hashtags_x,source_x,context_entities_x,Effectiveness_of_GLP1_Agonists,Personal_Experiences_and_Side_Effects,Perceptions_of_Weight_Loss,Food_Industry_Perceptions,Addiction_and_Cravings,Weight_Loss_Journey,Marketing_and_Product_Ideas,Mood_and_Energy,Scientific_Information,Societal_Issues,author_name_y,possibly_sensitive_y,referenced_tweets_y,mentions_y,author_verified_y,author_username_y,author_profile_image_y,author_id_y,conversation_id_y,retweet_count_y,created_at_y,tmpid_y,reply_count_y,text_y,like_count_y,quote_count_y,urls_y,reply_settings_y,text_clean_y,lang_y,author_followers_y,hashtags_y,source_y,context_entities_y
Kim,False,[<ReferencedTweet id=1944552049582203152 type=replied_to>],['DrSuneelDhand'],1944736823361581534,False,brandiscrutches,https://pbs.twimg.com/profile_images/1653469183537999874/MKc07VXL_normal.png,1653469116894699520,1944552049582203152,0,2025-07-14 12:32:44+00:00,498,0,@DrSuneelDhand I agree but let’s not forget that it is an individual’s responsibility to read the info that comes with your meds and make your own decisions as to whether the benefits out way the side effects. Too many people take something just cause their doctor said,0,0,[],everyone,@DrSuneelDhand I agree but lets not forget that it is an individuals responsibility to read the info that comes with your meds and make your own decisions as to whether the benefits out way the side effects. Too many people take something just cause their doctor said,en,112,[],,[],False,False,False,False,False,False,False,False,False,False,Kim,False,[<ReferencedTweet id=1944552049582203152 type=replied_to>],['DrSuneelDhand'],False,brandiscrutches,https://pbs.twimg.com/profile_images/1653469183537999874/MKc07VXL_normal.png,1653469116894699520,1944552049582203152,0,2025-07-14 12:32:44+00:00,498,0,@DrSuneelDhand I agree but let’s not forget that it is an individual’s responsibility to read the info that comes with your meds and make your own decisions as to whether the benefits out way the side effects. Too many people take something just cause their doctor said,0,0,[],everyone,@DrSuneelDhand I agree but lets not forget that it is an individuals responsibility to read the info that comes with your meds and make your own decisions as to whether the benefits out way the side effects. Too many people take something just cause their doctor said,en,112,[],,[]
Sandman’s Gal,False,[<ReferencedTweet id=1944552049582203152 type=replied_to>],['DrSuneelDhand'],1944736748191248794,False,djgad227,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,220527309,1944552049582203152,0,2025-07-14 12:32:26+00:00,499,0,@DrSuneelDhand Can you be more specific about what you see are the problems? Dr. recently prescribed this for my husband.,0,0,[],everyone,@DrSuneelDhand Can you be more specific about what you see are the problems? Dr. recently prescribed this for my husband.,en,378,[],,[],False,False,False,False,False,False,False,False,False,False,Sandman’s Gal,False,[<ReferencedTweet id=1944552049582203152 type=replied_to>],['DrSuneelDhand'],False,djgad227,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,220527309,1944552049582203152,0,2025-07-14 12:32:26+00:00,499,0,@DrSuneelDhand Can you be more specific about what you see are the problems? Dr. recently prescribed this for my husband.,0,0,[],everyone,@DrSuneelDhand Can you be more specific about what you see are the problems? Dr. recently prescribed this for my husband.,en,378,[],,[]
Boswells Johnson,False,[<ReferencedTweet id=1944552049582203152 type=replied_to>],['DrSuneelDhand'],1944736510194176060,False,JohnsonBos29095,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1820715541838856192,1944552049582203152,0,2025-07-14 12:31:30+00:00,500,0,@DrSuneelDhand Probably no. Good chance these drugs will end the obesity problem,0,0,[],everyone,@DrSuneelDhand Probably no. Good chance these drugs will end the obesity problem,en,79,[],,[],False,False,False,False,False,False,False,False,False,False,Boswells Johnson,False,[<ReferencedTweet id=1944552049582203152 type=replied_to>],['DrSuneelDhand'],False,JohnsonBos29095,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1820715541838856192,1944552049582203152,0,2025-07-14 12:31:30+00:00,500,0,@DrSuneelDhand Probably no. Good chance these drugs will end the obesity problem,0,0,[],everyone,@DrSuneelDhand Probably no. Good chance these drugs will end the obesity problem,en,79,[],,[]
adjust.clinic,False,[<ReferencedTweet id=1944552049582203152 type=replied_to>],['DrSuneelDhand'],1944733541708988578,False,LloydChiro,https://pbs.twimg.com/profile_images/1783837296841949185/13ByWsy__normal.jpg,26753277,1944552049582203152,0,2025-07-14 12:19:42+00:00,501,0,"@DrSuneelDhand When you say terrible side effects, do you mean mild?",1,0,[],everyone,@DrSuneelDhand When you say terrible side effects do you mean mild?,en,834,[],,[],False,True,False,False,False,False,False,False,False,False,adjust.clinic,False,[<ReferencedTweet id=1944552049582203152 type=replied_to>],['DrSuneelDhand'],False,LloydChiro,https://pbs.twimg.com/profile_images/1783837296841949185/13ByWsy__normal.jpg,26753277,1944552049582203152,0,2025-07-14 12:19:42+00:00,501,0,"@DrSuneelDhand When you say terrible side effects, do you mean mild?",1,0,[],everyone,@DrSuneelDhand When you say terrible side effects do you mean mild?,en,834,[],,[]
adjust.clinic,False,[<ReferencedTweet id=1944558921966059641 type=replied_to>],"['lilbernadette', 'DrSuneelDhand']",1944733274368356799,False,LloydChiro,https://pbs.twimg.com/profile_images/1783837296841949185/13ByWsy__normal.jpg,26753277,1944552049582203152,0,2025-07-14 12:18:38+00:00,502,0,@lilbernadette @DrSuneelDhand Depends on the cancer.,0,0,[],everyone,@lilbernadette @DrSuneelDhand Depends on the cancer.,en,834,[],,[],False,True,False,False,False,False,False,False,False,False,adjust.clinic,False,[<ReferencedTweet id=1944558921966059641 type=replied_to>],"['lilbernadette', 'DrSuneelDhand']",False,LloydChiro,https://pbs.twimg.com/profile_images/1783837296841949185/13ByWsy__normal.jpg,26753277,1944552049582203152,0,2025-07-14 12:18:38+00:00,502,0,@lilbernadette @DrSuneelDhand Depends on the cancer.,0,0,[],everyone,@lilbernadette @DrSuneelDhand Depends on the cancer.,en,834,[],,[]
adjust.clinic,False,[<ReferencedTweet id=1944610229385089392 type=replied_to>],"['clintcarlos', 'DrSuneelDhand']",1944733088543825981,False,LloydChiro,https://pbs.twimg.com/profile_images/1783837296841949185/13ByWsy__normal.jpg,26753277,1944552049582203152,0,2025-07-14 12:17:54+00:00,503,1,"@clintcarlos @DrSuneelDhand Zepbound is amazing. Don’t let these people scare you. If you have trouble with willpower, and you know there are foods you should stop eating, but you just can’t help yourself, Zepbound is a godsend. The moment I got on it, I couldn’t help but make better decisions for myself.",1,0,[],everyone,@clintcarlos @DrSuneelDhand Zepbound is amazing. Dont let these people scare you. If you have trouble with willpower and you know there are foods you should stop eating but you just cant help yourself Zepbound is a godsend. The moment I got on it I couldnt help but make better decisions for myself.,en,834,[],,[],False,False,False,False,False,True,False,False,False,False,adjust.clinic,False,[<ReferencedTweet id=1944610229385089392 type=replied_to>],"['clintcarlos', 'DrSuneelDhand']",False,LloydChiro,https://pbs.twimg.com/profile_images/1783837296841949185/13ByWsy__normal.jpg,26753277,1944552049582203152,0,2025-07-14 12:17:54+00:00,503,1,"@clintcarlos @DrSuneelDhand Zepbound is amazing. Don’t let these people scare you. If you have trouble with willpower, and you know there are foods you should stop eating, but you just can’t help yourself, Zepbound is a godsend. The moment I got on it, I couldn’t help but make better decisions for myself.",1,0,[],everyone,@clintcarlos @DrSuneelDhand Zepbound is amazing. Dont let these people scare you. If you have trouble with willpower and you know there are foods you should stop eating but you just cant help yourself Zepbound is a godsend. The moment I got on it I couldnt help but make better decisions for myself.,en,834,[],,[]
mary murray,False,[<ReferencedTweet id=1944725254590361787 type=replied_to>],"['Nanwonderswhy', 'derekinyourdms', 'DrSuneelDhand']",1944731302797930711,False,marybjacobs1,https://pbs.twimg.com/profile_images/1360367088636985348/0SUIEDe0_normal.jpg,2253092140,1944552049582203152,0,2025-07-14 12:10:48+00:00,504,0,@Nanwonderswhy @derekinyourdms @DrSuneelDhand Yes! I know a few people doing the exact same thing!  And all of them are not pre-diabetic at all! They just wanted to lose weight quickly!,1,0,[],everyone,@Nanwonderswhy @derekinyourdms @DrSuneelDhand Yes! I know a few people doing the exact same thing! And all of them are not pre-diabetic at all! They just wanted to lose weight quickly!,en,545,[],,[],False,True,False,False,False,True,False,False,False,False,mary murray,False,[<ReferencedTweet id=1944725254590361787 type=replied_to>],"['Nanwonderswhy', 'derekinyourdms', 'DrSuneelDhand']",False,marybjacobs1,https://pbs.twimg.com/profile_images/1360367088636985348/0SUIEDe0_normal.jpg,2253092140,1944552049582203152,0,2025-07-14 12:10:48+00:00,504,0,@Nanwonderswhy @derekinyourdms @DrSuneelDhand Yes! I know a few people doing the exact same thing!  And all of them are not pre-diabetic at all! They just wanted to lose weight quickly!,1,0,[],everyone,@Nanwonderswhy @derekinyourdms @DrSuneelDhand Yes! I know a few people doing the exact same thing! And all of them are not pre-diabetic at all! They just wanted to lose weight quickly!,en,545,[],,[]
Shane Ford,False,[<ReferencedTweet id=1944552049582203152 type=replied_to>],['DrSuneelDhand'],1944730986073264588,False,ShaneFord160,https://pbs.twimg.com/profile_images/1261026334446440451/TJcH8ihn_normal.jpg,2340794581,1944552049582203152,0,2025-07-14 12:09:33+00:00,505,0,@DrSuneelDhand What are your facts on this? Without factual evidence this is just anther bullshit post.,0,0,[],everyone,@DrSuneelDhand What are your facts on this? Without factual evidence this is just anther bullshit post.,en,106,[],,[],False,False,False,False,False,False,False,False,False,False,Shane Ford,False,[<ReferencedTweet id=1944552049582203152 type=replied_to>],['DrSuneelDhand'],False,ShaneFord160,https://pbs.twimg.com/profile_images/1261026334446440451/TJcH8ihn_normal.jpg,2340794581,1944552049582203152,0,2025-07-14 12:09:33+00:00,505,0,@DrSuneelDhand What are your facts on this? Without factual evidence this is just anther bullshit post.,0,0,[],everyone,@DrSuneelDhand What are your facts on this? Without factual evidence this is just anther bullshit post.,en,106,[],,[]
Saltlight22 🐭🇺🇸,False,[<ReferencedTweet id=1944552049582203152 type=replied_to>],['DrSuneelDhand'],1944729714943271135,False,saltlight22,https://pbs.twimg.com/profile_images/1472749902975352836/exHdRA0g_normal.jpg,1435395568889651202,1944552049582203152,0,2025-07-14 12:04:30+00:00,506,0,"@DrSuneelDhand Who cares?  It's modus operandi for the company....risperdal, now depopreva, many many more. 
In all areas of productivity we do things before asking should we....just because we can. Energy, technology, food, drugs. We are wholly unethical",0,0,[],everyone,@DrSuneelDhand Who cares? Its modus operandi for the company..risperdal now depopreva many many more. In all areas of productivity we do things before asking should we..just because we can. Energy technology food drugs. We are wholly unethical,en,1064,[],,"['Technology Business', 'Dell', 'Technology', 'Energy Technology', 'Technology']",False,False,False,False,False,False,False,False,False,True,Saltlight22 🐭🇺🇸,False,[<ReferencedTweet id=1944552049582203152 type=replied_to>],['DrSuneelDhand'],False,saltlight22,https://pbs.twimg.com/profile_images/1472749902975352836/exHdRA0g_normal.jpg,1435395568889651202,1944552049582203152,0,2025-07-14 12:04:30+00:00,506,0,"@DrSuneelDhand Who cares?  It's modus operandi for the company....risperdal, now depopreva, many many more. 
In all areas of productivity we do things before asking should we....just because we can. Energy, technology, food, drugs. We are wholly unethical",0,0,[],everyone,@DrSuneelDhand Who cares? Its modus operandi for the company..risperdal now depopreva many many more. In all areas of productivity we do things before asking should we..just because we can. Energy technology food drugs. We are wholly unethical,en,1064,[],,"['Technology Business', 'Dell', 'Technology', 'Energy Technology', 'Technology']"
Lisa 🇬🇧,False,[<ReferencedTweet id=1944720822746128736 type=replied_to>],"['peacejoygrace', 'SueSuesee', 'DrSuneelDhand']",1944727066198331760,False,fallentoa,https://pbs.twimg.com/profile_images/1890613497391697920/smOg7jEK_normal.jpg,22169964,1944552049582203152,0,2025-07-14 11:53:58+00:00,507,0,"@peacejoygrace @SueSuesee @DrSuneelDhand Mounjaro Side Effects: Common, Severe, Long Term https://t.co/imUgr6eotV",0,0,['https://www.drugs.com/sfx/mounjaro-side-effects.html'],everyone,@peacejoygrace @SueSuesee @DrSuneelDhand Mounjaro Side Effects  Common Severe Long Term,en,679,[],,[],False,True,False,False,False,False,False,False,False,False,Lisa 🇬🇧,False,[<ReferencedTweet id=1944720822746128736 type=replied_to>],"['peacejoygrace', 'SueSuesee', 'DrSuneelDhand']",False,fallentoa,https://pbs.twimg.com/profile_images/1890613497391697920/smOg7jEK_normal.jpg,22169964,1944552049582203152,0,2025-07-14 11:53:58+00:00,507,0,"@peacejoygrace @SueSuesee @DrSuneelDhand Mounjaro Side Effects: Common, Severe, Long Term https://t.co/imUgr6eotV",0,0,['https://www.drugs.com/sfx/mounjaro-side-effects.html'],everyone,@peacejoygrace @SueSuesee @DrSuneelDhand Mounjaro Side Effects  Common Severe Long Term,en,679,[],,[]
Lisa 🇬🇧,False,[<ReferencedTweet id=1944720822746128736 type=replied_to>],"['peacejoygrace', 'SueSuesee', 'DrSuneelDhand']",1944726541302202423,False,fallentoa,https://pbs.twimg.com/profile_images/1890613497391697920/smOg7jEK_normal.jpg,22169964,1944552049582203152,0,2025-07-14 11:51:53+00:00,508,1,@peacejoygrace @SueSuesee @DrSuneelDhand Are you a medical doctor or nurse otherwise you can't diagnose someone who you have never talked too or seen their medical records. You don't even know what sort he's taking lol.,0,0,[],everyone,@peacejoygrace @SueSuesee @DrSuneelDhand Are you a medical doctor or nurse otherwise you cant diagnose someone who you have never talked too or seen their medical records. You dont even know what sort hes taking lol.,en,679,[],,[],False,False,False,False,False,False,False,False,False,False,Lisa 🇬🇧,False,[<ReferencedTweet id=1944720822746128736 type=replied_to>],"['peacejoygrace', 'SueSuesee', 'DrSuneelDhand']",False,fallentoa,https://pbs.twimg.com/profile_images/1890613497391697920/smOg7jEK_normal.jpg,22169964,1944552049582203152,0,2025-07-14 11:51:53+00:00,508,1,@peacejoygrace @SueSuesee @DrSuneelDhand Are you a medical doctor or nurse otherwise you can't diagnose someone who you have never talked too or seen their medical records. You don't even know what sort he's taking lol.,0,0,[],everyone,@peacejoygrace @SueSuesee @DrSuneelDhand Are you a medical doctor or nurse otherwise you cant diagnose someone who you have never talked too or seen their medical records. You dont even know what sort hes taking lol.,en,679,[],,[]
Always Wondering,False,[<ReferencedTweet id=1944718656593674443 type=replied_to>],"['derekinyourdms', 'DrSuneelDhand']",1944725254590361787,False,Nanwonderswhy,https://pbs.twimg.com/profile_images/1421851416130433025/9TMyGnNv_normal.jpg,19078386,1944552049582203152,0,2025-07-14 11:46:46+00:00,509,1,@derekinyourdms @DrSuneelDhand It’s not. Doctors are prescribing it and people just pay out of pocket I know probably 20 people taking it that way.,2,0,[],everyone,@derekinyourdms @DrSuneelDhand Its not. Doctors are prescribing it and people just pay out of pocket I know probably 20 people taking it that way.,en,6616,[],,[],False,False,False,False,False,False,False,False,False,False,Always Wondering,False,[<ReferencedTweet id=1944718656593674443 type=replied_to>],"['derekinyourdms', 'DrSuneelDhand']",False,Nanwonderswhy,https://pbs.twimg.com/profile_images/1421851416130433025/9TMyGnNv_normal.jpg,19078386,1944552049582203152,0,2025-07-14 11:46:46+00:00,509,1,@derekinyourdms @DrSuneelDhand It’s not. Doctors are prescribing it and people just pay out of pocket I know probably 20 people taking it that way.,2,0,[],everyone,@derekinyourdms @DrSuneelDhand Its not. Doctors are prescribing it and people just pay out of pocket I know probably 20 people taking it that way.,en,6616,[],,[]
Nic4USA,False,[<ReferencedTweet id=1944552049582203152 type=replied_to>],['DrSuneelDhand'],1944723823703564698,False,Nic4USA,https://pbs.twimg.com/profile_images/1941988507389497344/brvIKg2T_normal.jpg,1589996118745694210,1944552049582203152,0,2025-07-14 11:41:05+00:00,510,0,@DrSuneelDhand There are already hundreds of lawsuits.,0,0,[],everyone,@DrSuneelDhand There are already hundreds of lawsuits.,en,1607,[],,[],False,False,False,False,False,False,False,False,False,False,Nic4USA,False,[<ReferencedTweet id=1944552049582203152 type=replied_to>],['DrSuneelDhand'],False,Nic4USA,https://pbs.twimg.com/profile_images/1941988507389497344/brvIKg2T_normal.jpg,1589996118745694210,1944552049582203152,0,2025-07-14 11:41:05+00:00,510,0,@DrSuneelDhand There are already hundreds of lawsuits.,0,0,[],everyone,@DrSuneelDhand There are already hundreds of lawsuits.,en,1607,[],,[]
Incognito Woman,False,[<ReferencedTweet id=1944589056223969329 type=replied_to>],"['RealEthanBerg', 'DrSuneelDhand']",1944723336933572714,False,Ams2957,https://pbs.twimg.com/profile_images/1816643153874628608/puaKiNhF_normal.jpg,1530510053454893058,1944552049582203152,0,2025-07-14 11:39:09+00:00,511,1,"@RealEthanBerg @DrSuneelDhand Are you off the Monnjaro now or do you still have to take it? I'm hearing that the people gain back the weight they lost once they go off it. It seems to me that those drugs just treat the diabetes , it doesn't cure you and doesn't teach people to eat right.",0,0,[],everyone,@RealEthanBerg @DrSuneelDhand Are you off the Monnjaro now or do you still have to take it? Im hearing that the people gain back the weight they lost once they go off it. It seems to me that those drugs just treat the diabetes it doesnt cure you and doesnt teach people to eat right.,en,977,[],,[],False,False,False,True,False,False,False,False,False,False,Incognito Woman,False,[<ReferencedTweet id=1944589056223969329 type=replied_to>],"['RealEthanBerg', 'DrSuneelDhand']",False,Ams2957,https://pbs.twimg.com/profile_images/1816643153874628608/puaKiNhF_normal.jpg,1530510053454893058,1944552049582203152,0,2025-07-14 11:39:09+00:00,511,1,"@RealEthanBerg @DrSuneelDhand Are you off the Monnjaro now or do you still have to take it? I'm hearing that the people gain back the weight they lost once they go off it. It seems to me that those drugs just treat the diabetes , it doesn't cure you and doesn't teach people to eat right.",0,0,[],everyone,@RealEthanBerg @DrSuneelDhand Are you off the Monnjaro now or do you still have to take it? Im hearing that the people gain back the weight they lost once they go off it. It seems to me that those drugs just treat the diabetes it doesnt cure you and doesnt teach people to eat right.,en,977,[],,[]
Shawn Prosper 🇨🇦,False,[<ReferencedTweet id=1944584917746110516 type=replied_to>],"['gator_gum', 'DrSuneelDhand']",1944722946406101190,False,Daewolf,https://pbs.twimg.com/profile_images/378800000830883316/47a2c0818466e19fe868fe45eff3d8bb_normal.jpeg,23109843,1944552049582203152,0,2025-07-14 11:37:36+00:00,512,0,"@gator_gum @DrSuneelDhand Bowel and or intestine issues have been documented. At what percentage of users, I’m not sure.",2,0,[],everyone,@gator_gum @DrSuneelDhand Bowel and or intestine issues have been documented. At what percentage of users Im not sure.,en,454,[],,[],False,False,False,False,False,False,False,False,False,False,Shawn Prosper 🇨🇦,False,[<ReferencedTweet id=1944584917746110516 type=replied_to>],"['gator_gum', 'DrSuneelDhand']",False,Daewolf,https://pbs.twimg.com/profile_images/378800000830883316/47a2c0818466e19fe868fe45eff3d8bb_normal.jpeg,23109843,1944552049582203152,0,2025-07-14 11:37:36+00:00,512,0,"@gator_gum @DrSuneelDhand Bowel and or intestine issues have been documented. At what percentage of users, I’m not sure.",2,0,[],everyone,@gator_gum @DrSuneelDhand Bowel and or intestine issues have been documented. At what percentage of users Im not sure.,en,454,[],,[]
Jesus Wept,False,[<ReferencedTweet id=1944552049582203152 type=replied_to>],['DrSuneelDhand'],1944722757440213237,False,jesus_wept2686,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1700175714262114304,1944552049582203152,0,2025-07-14 11:36:51+00:00,513,0,@DrSuneelDhand I agree with this. Similar to the abuse of antibiotics.,0,0,[],everyone,@DrSuneelDhand I agree with this. Similar to the abuse of antibiotics.,en,876,[],,[],False,False,False,False,False,False,False,False,False,False,Jesus Wept,False,[<ReferencedTweet id=1944552049582203152 type=replied_to>],['DrSuneelDhand'],False,jesus_wept2686,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1700175714262114304,1944552049582203152,0,2025-07-14 11:36:51+00:00,513,0,@DrSuneelDhand I agree with this. Similar to the abuse of antibiotics.,0,0,[],everyone,@DrSuneelDhand I agree with this. Similar to the abuse of antibiotics.,en,876,[],,[]
Incognito Woman,False,[<ReferencedTweet id=1944589056223969329 type=replied_to>],"['RealEthanBerg', 'DrSuneelDhand']",1944722748904788194,False,Ams2957,https://pbs.twimg.com/profile_images/1816643153874628608/puaKiNhF_normal.jpg,1530510053454893058,1944552049582203152,0,2025-07-14 11:36:49+00:00,514,0,@RealEthanBerg @DrSuneelDhand I was originally prescribed 3000 mg of Metformin. I took one 500mg tablet and it caused me stomach cramps and diarrhea. I took it for a few days and had the same reaction. I stopped it and started fasting. My husband had been doing it and lost 120 lbs.,0,0,[],everyone,@RealEthanBerg @DrSuneelDhand I was originally prescribed 3000 mg of Metformin. I took one 500mg tablet and it caused me stomach cramps and diarrhea. I took it for a few days and had the same reaction. I stopped it and started fasting. My husband had been doing it and lost 120 lbs.,en,977,[],,[],False,False,False,False,False,False,False,False,False,False,Incognito Woman,False,[<ReferencedTweet id=1944589056223969329 type=replied_to>],"['RealEthanBerg', 'DrSuneelDhand']",False,Ams2957,https://pbs.twimg.com/profile_images/1816643153874628608/puaKiNhF_normal.jpg,1530510053454893058,1944552049582203152,0,2025-07-14 11:36:49+00:00,514,0,@RealEthanBerg @DrSuneelDhand I was originally prescribed 3000 mg of Metformin. I took one 500mg tablet and it caused me stomach cramps and diarrhea. I took it for a few days and had the same reaction. I stopped it and started fasting. My husband had been doing it and lost 120 lbs.,0,0,[],everyone,@RealEthanBerg @DrSuneelDhand I was originally prescribed 3000 mg of Metformin. I took one 500mg tablet and it caused me stomach cramps and diarrhea. I took it for a few days and had the same reaction. I stopped it and started fasting. My husband had been doing it and lost 120 lbs.,en,977,[],,[]
Force McCockin,False,[<ReferencedTweet id=1944654463999873511 type=replied_to>],"['SarahSm07642683', 'gator_gum', 'DrSuneelDhand']",1944722745893204136,False,Thorvin801,https://pbs.twimg.com/profile_images/1913805383425998848/7Fpg30Z8_normal.jpg,1812669388019183616,1944552049582203152,0,2025-07-14 11:36:48+00:00,515,1,@SarahSm07642683 @gator_gum @DrSuneelDhand Semaglutide is not approved for type 1 diabetics.,3,0,[],everyone,@SarahSm07642683 @gator_gum @DrSuneelDhand Semaglutide is not approved for type 1 diabetics.,en,64,[],,[],False,False,False,False,False,False,False,False,False,False,Force McCockin,False,[<ReferencedTweet id=1944654463999873511 type=replied_to>],"['SarahSm07642683', 'gator_gum', 'DrSuneelDhand']",False,Thorvin801,https://pbs.twimg.com/profile_images/1913805383425998848/7Fpg30Z8_normal.jpg,1812669388019183616,1944552049582203152,0,2025-07-14 11:36:48+00:00,515,1,@SarahSm07642683 @gator_gum @DrSuneelDhand Semaglutide is not approved for type 1 diabetics.,3,0,[],everyone,@SarahSm07642683 @gator_gum @DrSuneelDhand Semaglutide is not approved for type 1 diabetics.,en,64,[],,[]
Hilldur(Chieftain’s wife),False,[<ReferencedTweet id=1944606764730589634 type=replied_to>],"['TomKirby169', 'DrSuneelDhand']",1944722108233195985,False,HilldurG,https://pbs.twimg.com/profile_images/1943731866193866753/bSunENGS_normal.jpg,1655292833681506308,1944552049582203152,0,2025-07-14 11:34:16+00:00,516,1,@TomKirby169 @DrSuneelDhand Where do you come up with your nonsense,0,0,[],everyone,@TomKirby169 @DrSuneelDhand Where do you come up with your nonsense,en,1904,[],,[],False,False,False,False,False,False,False,False,False,False,Hilldur(Chieftain’s wife),False,[<ReferencedTweet id=1944606764730589634 type=replied_to>],"['TomKirby169', 'DrSuneelDhand']",False,HilldurG,https://pbs.twimg.com/profile_images/1943731866193866753/bSunENGS_normal.jpg,1655292833681506308,1944552049582203152,0,2025-07-14 11:34:16+00:00,516,1,@TomKirby169 @DrSuneelDhand Where do you come up with your nonsense,0,0,[],everyone,@TomKirby169 @DrSuneelDhand Where do you come up with your nonsense,en,1904,[],,[]
Keepin_it_real,False,[<ReferencedTweet id=1944574318047854696 type=replied_to>],"['SovereignHuman5', 'DrSuneelDhand']",1944722100784095435,False,peacejoygrace,https://pbs.twimg.com/profile_images/1863667810645282816/hnIZf3Hk_normal.jpg,1082677858043154433,1944552049582203152,0,2025-07-14 11:34:14+00:00,517,1,@SovereignHuman5 @DrSuneelDhand It isn’t always that easy. Those that say it is are delusional. Sometimes people need some help. It isn’t wrong to accept it. For any doctor or trainer or person to judge them is shameful. It shouldn’t be a quick fix but it shouldn’t be completely dismissed either,0,0,[],everyone,@SovereignHuman5 @DrSuneelDhand It isnt always that easy. Those that say it is are delusional. Sometimes people need some help. It isnt wrong to accept it. For any doctor or trainer or person to judge them is shameful. It shouldnt be a quick fix but it shouldnt be completely dismissed either,en,51,[],,[],False,False,False,False,False,False,False,False,False,False,Keepin_it_real,False,[<ReferencedTweet id=1944574318047854696 type=replied_to>],"['SovereignHuman5', 'DrSuneelDhand']",False,peacejoygrace,https://pbs.twimg.com/profile_images/1863667810645282816/hnIZf3Hk_normal.jpg,1082677858043154433,1944552049582203152,0,2025-07-14 11:34:14+00:00,517,1,@SovereignHuman5 @DrSuneelDhand It isn’t always that easy. Those that say it is are delusional. Sometimes people need some help. It isn’t wrong to accept it. For any doctor or trainer or person to judge them is shameful. It shouldn’t be a quick fix but it shouldn’t be completely dismissed either,0,0,[],everyone,@SovereignHuman5 @DrSuneelDhand It isnt always that easy. Those that say it is are delusional. Sometimes people need some help. It isnt wrong to accept it. For any doctor or trainer or person to judge them is shameful. It shouldnt be a quick fix but it shouldnt be completely dismissed either,en,51,[],,[]
Incognito Woman,False,[<ReferencedTweet id=1944584716201714055 type=replied_to>],"['rzn2blv', 'DrSuneelDhand']",1944721885641527508,False,Ams2957,https://pbs.twimg.com/profile_images/1816643153874628608/puaKiNhF_normal.jpg,1530510053454893058,1944552049582203152,0,2025-07-14 11:33:23+00:00,518,1,"@rzn2blv @DrSuneelDhand I think so but doctors blatantly lied to me about the risks. My doctor told me that his patients only had nausea and vomiting. He didn't mention permanent blindness, the stomach muscles no longer working to digest food and the Psychiatric issues it can cause.",1,0,[],everyone,@rzn2blv @DrSuneelDhand I think so but doctors blatantly lied to me about the risks. My doctor told me that his patients only had nausea and vomiting. He didnt mention permanent blindness the stomach muscles no longer working to digest food and the Psychiatric issues it can cause.,en,977,[],,[],False,False,False,False,False,False,False,False,False,False,Incognito Woman,False,[<ReferencedTweet id=1944584716201714055 type=replied_to>],"['rzn2blv', 'DrSuneelDhand']",False,Ams2957,https://pbs.twimg.com/profile_images/1816643153874628608/puaKiNhF_normal.jpg,1530510053454893058,1944552049582203152,0,2025-07-14 11:33:23+00:00,518,1,"@rzn2blv @DrSuneelDhand I think so but doctors blatantly lied to me about the risks. My doctor told me that his patients only had nausea and vomiting. He didn't mention permanent blindness, the stomach muscles no longer working to digest food and the Psychiatric issues it can cause.",1,0,[],everyone,@rzn2blv @DrSuneelDhand I think so but doctors blatantly lied to me about the risks. My doctor told me that his patients only had nausea and vomiting. He didnt mention permanent blindness the stomach muscles no longer working to digest food and the Psychiatric issues it can cause.,en,977,[],,[]
Hilldur(Chieftain’s wife),False,[<ReferencedTweet id=1944586272019816922 type=replied_to>],"['generalesancho', 'DrSuneelDhand']",1944721807757422683,False,HilldurG,https://pbs.twimg.com/profile_images/1943731866193866753/bSunENGS_normal.jpg,1655292833681506308,1944552049582203152,0,2025-07-14 11:33:04+00:00,519,1,@generalesancho @DrSuneelDhand That is superstitious nonsense,0,0,[],everyone,@generalesancho @DrSuneelDhand That is superstitious nonsense,en,1904,[],,[],False,False,False,False,False,False,False,False,False,False,Hilldur(Chieftain’s wife),False,[<ReferencedTweet id=1944586272019816922 type=replied_to>],"['generalesancho', 'DrSuneelDhand']",False,HilldurG,https://pbs.twimg.com/profile_images/1943731866193866753/bSunENGS_normal.jpg,1655292833681506308,1944552049582203152,0,2025-07-14 11:33:04+00:00,519,1,@generalesancho @DrSuneelDhand That is superstitious nonsense,0,0,[],everyone,@generalesancho @DrSuneelDhand That is superstitious nonsense,en,1904,[],,[]
