id,author_id,created_at,text,lang,source,retweet_count,reply_count,like_count,quote_count,hashtags,mentions,urls,possibly_sensitive,conversation_id,reply_settings,context_entities,referenced_tweets,total_reply,total_engage,text_clean,tmpid,Effectiveness_of_GLP1_Agonists,Personal_Experiences_and_Side_Effects,Perceptions_of_Weight_Loss,Food_Industry_Perceptions,Addiction_and_Cravings,Weight_Loss_Journey,Marketing_and_Product_Ideas,Mood_and_Energy,Scientific_Information,Societal_Issues,author_username,author_name,author_description,author_location,author_profile_image,author_protected,author_verified,author_created_at,author_url,author_followers_count,author_following_count,author_tweet_count,author_listed_count
1943696674880176141,18820955,2025-07-11 15:39:34+00:00,@mvoetmann Thank you!,en,,0,0,0,0,[],['mvoetmann'],[],False,1943642119513534583,everyone,[],[<ReferencedTweet id=1943681150825734324 type=replied_to>],,,@mvoetmann Thank you!,97,False,False,False,False,False,False,False,False,False,False,ArianeSherine,Ariane Sherine,"Writer, journalist, author, photographer. Pop star as @arianexmusic. Debut solo electropop album BETTER out now on Bandcamp. Lucky girlfriend of @adamjuniper.","London, UK",https://pbs.twimg.com/profile_images/1865308041698070528/eQbqbXmH_normal.jpg,False,False,2009-01-10 00:03:37+00:00,https://t.co/c84Xo9IJT2,9849.0,2423.0,52165.0,372.0
1943681150825734324,15972442,2025-07-11 14:37:52+00:00,"@ArianeSherine If you feel hungry, then eat. You will still lose weight, and be happier and healthier. Don't up the dose until the weight loss stops. The side effects will return.",en,,0,1,1,0,[],['ArianeSherine'],[],False,1943642119513534583,everyone,"['Food & Beverage Business', 'Food', 'Food experience']",[<ReferencedTweet id=1943642119513534583 type=replied_to>],,,@ArianeSherine If you feel hungry then eat. You will still lose weight and be happier and healthier. Dont up the dose until the weight loss stops. The side effects will return.,98,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1943408455215358022,3521672176,2025-07-10 20:34:17+00:00,@malachwiej_ @hardcandypatrik fauxzempic,en,,0,0,1,0,[],"['malachwiej_', 'hardcandypatrik']",[],False,1943363562430456287,everyone,[],[<ReferencedTweet id=1943374134076989903 type=replied_to>],,,@malachwiej_ @hardcandypatrik fauxzempic,99,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1943393934719295734,1484691419935748096,2025-07-10 19:36:35+00:00,@hardcandypatrik Is called Ouzempic in the UK,en,,0,0,0,0,[],['hardcandypatrik'],[],False,1943363562430456287,everyone,[],[<ReferencedTweet id=1943363562430456287 type=replied_to>],,,@hardcandypatrik Is called Ouzempic in the UK,100,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1943374134076989903,1521787279,2025-07-10 18:17:54+00:00,@hardcandypatrik Eat shit,en,,0,1,0,0,[],['hardcandypatrik'],[],False,1943363562430456287,everyone,[],[<ReferencedTweet id=1943374040296755346 type=replied_to>],,,@hardcandypatrik Eat shit,101,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1943374040296755346,1454110588255145989,2025-07-10 18:17:32+00:00,@malachwiej_ Just eat it ur not even fat https://t.co/6fIxHibn4k,en,,0,1,0,0,[],['malachwiej_'],['https://x.com/hardcandypatrik/status/1943374040296755346/photo/1'],False,1943363562430456287,everyone,[],[<ReferencedTweet id=1943373892627607854 type=replied_to>],,,@malachwiej_ Just eat it ur not even fat,102,False,False,False,False,False,False,False,False,False,False,hardcandypatrik,patrick 🍭 🍬 #HARDCANDY,🔞. Madonna • Gaga • Lana • Bey • CRJ • Sufjan • Lorde • XCX • Katy • Bowie • Ariana Grande . not lgbt,"Los Angeles, CA ",https://pbs.twimg.com/profile_images/1919543609537466368/Ptqh8axk_normal.jpg,False,False,2021-10-29 15:39:21+00:00,,661.0,734.0,28938.0,1.0
1943373892627607854,1521787279,2025-07-10 18:16:56+00:00,@hardcandypatrik I didn’t eat it fatty,en,,0,1,1,0,[],['hardcandypatrik'],[],False,1943363562430456287,everyone,[],[<ReferencedTweet id=1943363562430456287 type=replied_to>],,,@hardcandypatrik I didnt eat it fatty,103,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1943622877393076599,1638368183886151680,2025-07-11 10:46:19+00:00,@Mai325029 @yvesskin its a possible side effect but I've found I only feel sick when I eat really greasy/fatty food. I only actually *got* sick the first week I was taking mj/zp,en,,0,1,0,0,[],"['Mai325029', 'yvesskin']",[],False,1943338510150205525,everyone,"['Food & Beverage Business', 'Food', 'Food experience']",[<ReferencedTweet id=1943364511064309926 type=replied_to>],,,@Mai325029 @yvesskin its a possible side effect but Ive found I only feel sick when I eat really greasy/fatty food. I only actually *got* sick the first week I was taking mj/zp,104,False,True,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1943568203923251602,1724924135393107968,2025-07-11 07:09:04+00:00,@Mai325029 sounds like her body didn’t respond well to the pills this sounds like a case of side effect,en,,0,0,0,0,[],['Mai325029'],[],False,1943338510150205525,everyone,[],[<ReferencedTweet id=1943364730082513189 type=replied_to>],,,@Mai325029 sounds like her body didnt respond well to the pills this sounds like a case of side effect,105,False,True,False,False,False,False,False,False,False,False,yvesskin,yves,what a shame she is fcked in the head,,https://pbs.twimg.com/profile_images/1940650332100460547/RY-JqlkY_normal.jpg,False,False,2023-11-15 22:55:42+00:00,,4483.0,385.0,7565.0,17.0
1943524376554492212,1928179935799128064,2025-07-11 04:14:54+00:00,@yvesskin I swear I want ozempic SO BADDDDD.  But I can't afford it🙃,en,,0,0,0,0,[],['yvesskin'],[],False,1943338510150205525,everyone,[],[<ReferencedTweet id=1943338510150205525 type=replied_to>],,,@yvesskin I swear I want ozempic SO BADDDDD. But I cant afford it,106,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1943477463742304390,1814082259923685376,2025-07-11 01:08:30+00:00,@sadbitchlola @yvesskin my nose is still intact (i picked a scab today),en,,0,0,0,0,[],"['sadbitchlola', 'yvesskin']",[],False,1943338510150205525,everyone,[],[<ReferencedTweet id=1943424813009125444 type=replied_to>],,,@sadbitchlola @yvesskin my nose is still intact (i picked a scab today),107,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1943477374156214646,1814082259923685376,2025-07-11 01:08:08+00:00,@bedsorebaby @yvesskin i don try to be but i just am https://t.co/8a7KOabkiR,en,,0,0,2,0,[],"['bedsorebaby', 'yvesskin']",['https://x.com/cocasunrise/status/1943477374156214646/photo/1'],False,1943338510150205525,everyone,[],[<ReferencedTweet id=1943456739334250885 type=replied_to>],,,@bedsorebaby @yvesskin i don try to be but i just am,108,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1943466962677379521,1636123521779748867,2025-07-11 00:26:46+00:00,@yvesskin People who make it a moral thing are so weird,en,,0,0,2,0,[],['yvesskin'],[],False,1943338510150205525,everyone,[],[<ReferencedTweet id=1943338510150205525 type=replied_to>],,,@yvesskin People who make it a moral thing are so weird,109,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1943456739334250885,1547434659663020032,2025-07-10 23:46:08+00:00,@cocasunrise @yvesskin wait queen youre so relatable,en,,0,1,0,0,[],"['cocasunrise', 'yvesskin']",[],False,1943338510150205525,everyone,[],[<ReferencedTweet id=1943348063478682098 type=replied_to>],,,@cocasunrise @yvesskin wait queen youre so relatable,110,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1943424813009125444,1323592722,2025-07-10 21:39:17+00:00,@cocasunrise @yvesskin this is the real tea cus i was at my skinniest when doing this daily however i started weighing the pros and cons and was like hmmm i want to keep my nose 😸,en,,0,1,0,0,[],"['cocasunrise', 'yvesskin']",[],False,1943338510150205525,everyone,[],[<ReferencedTweet id=1943403579240518022 type=replied_to>],,,@cocasunrise @yvesskin this is the real tea cus i was at my skinniest when doing this daily however i started weighing the pros and cons and was like hmmm i want to keep my nose,111,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1943416939541639578,1724924135393107968,2025-07-10 21:07:59+00:00,@sk1nnythorns exactly.,en,,0,0,1,0,[],['sk1nnythorns'],[],False,1943338510150205525,everyone,[],[<ReferencedTweet id=1943382006349336801 type=replied_to>],,,@sk1nnythorns exactly.,112,False,False,False,False,False,False,False,False,False,False,yvesskin,yves,what a shame she is fcked in the head,,https://pbs.twimg.com/profile_images/1940650332100460547/RY-JqlkY_normal.jpg,False,False,2023-11-15 22:55:42+00:00,,4483.0,385.0,7565.0,17.0
1943403579240518022,1814082259923685376,2025-07-10 20:14:54+00:00,@sadbitchlola @yvesskin forget that. rail a gram of coke everyday,en,,0,1,2,0,[],"['sadbitchlola', 'yvesskin']",[],False,1943338510150205525,everyone,[],[<ReferencedTweet id=1943391653215039939 type=replied_to>],,,@sadbitchlola @yvesskin forget that. rail a gram of coke everyday,113,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1943391653215039939,1323592722,2025-07-10 19:27:31+00:00,@cocasunrise @yvesskin so real ozempic skinny got nothinnnggg on that adderall,en,,0,1,1,0,[],"['cocasunrise', 'yvesskin']",[],False,1943338510150205525,everyone,[],[<ReferencedTweet id=1943348063478682098 type=replied_to>],,,@cocasunrise @yvesskin so real ozempic skinny got nothinnnggg on that adderall,114,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1943364730082513189,1779862189697867776,2025-07-10 17:40:32+00:00,@yvesskin Or maybe that’s just her experience with it but she definitely didn’t do a calorie deficit or workout,en,,0,1,0,0,[],['yvesskin'],[],False,1943338510150205525,everyone,['Exercises'],[<ReferencedTweet id=1943364511064309926 type=replied_to>],,,@yvesskin Or maybe thats just her experience with it but she definitely didnt do a calorie deficit or workout,115,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1943364511064309926,1779862189697867776,2025-07-10 17:39:40+00:00,"@yvesskin I know someone who took/ still takes ozempic, while yes it does reduce appetite it also makes you throw up all the time even if you haven’t eaten anything, for like 2 whole weeks anything she ate she just threw it up and was borderline bedridden",en,,0,2,1,0,[],['yvesskin'],[],False,1943338510150205525,everyone,[],[<ReferencedTweet id=1943338510150205525 type=replied_to>],,,@yvesskin I know someone who took/ still takes ozempic while yes it does reduce appetite it also makes you throw up all the time even if you havent eaten anything for like 2 whole weeks anything she ate she just threw it up and was borderline bedridden,116,False,True,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1943352105634337043,1724924135393107968,2025-07-10 16:50:22+00:00,@cocasunrise let’s not preach https://t.co/xJwfPE1WqY,en,,0,0,3,0,[],['cocasunrise'],['https://x.com/yvesskin/status/1943352105634337043/photo/1'],False,1943338510150205525,everyone,[],[<ReferencedTweet id=1943348063478682098 type=replied_to>],,,@cocasunrise lets not preach,117,False,False,False,False,False,False,False,False,False,False,yvesskin,yves,what a shame she is fcked in the head,,https://pbs.twimg.com/profile_images/1940650332100460547/RY-JqlkY_normal.jpg,False,False,2023-11-15 22:55:42+00:00,,4483.0,385.0,7565.0,17.0
1943348063478682098,1814082259923685376,2025-07-10 16:34:18+00:00,"@yvesskin amphetamines raise ur metabolic rate and suppress appetite, i vouch for that",en,,0,3,4,0,[],['yvesskin'],[],False,1943338510150205525,everyone,[],[<ReferencedTweet id=1943338510150205525 type=replied_to>],,,@yvesskin amphetamines raise ur metabolic rate and suppress appetite i vouch for that,118,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1943340802547290298,1724924135393107968,2025-07-10 16:05:27+00:00,@cartierberries they think the pill itself is what makes people lose weight no it just decreases the appetite like %60 percent,en,,0,0,7,0,[],['cartierberries'],[],False,1943338510150205525,everyone,[],[<ReferencedTweet id=1943339976894353813 type=replied_to>],,,@cartierberries they think the pill itself is what makes people lose weight no it just decreases the appetite like %60 percent,119,False,False,False,False,False,False,False,False,False,False,yvesskin,yves,what a shame she is fcked in the head,,https://pbs.twimg.com/profile_images/1940650332100460547/RY-JqlkY_normal.jpg,False,False,2023-11-15 22:55:42+00:00,,4483.0,385.0,7565.0,17.0
1943339976894353813,1495885239004110852,2025-07-10 16:02:10+00:00,@yvesskin My mom used it it was so impressive I will never understand why people hate on it,en,,0,1,5,0,[],['yvesskin'],[],False,1943338510150205525,everyone,[],[<ReferencedTweet id=1943338510150205525 type=replied_to>],,,@yvesskin My mom used it it was so impressive I will never understand why people hate on it,120,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1943258261462946120,1943023936108957696,2025-07-10 10:37:28+00:00,@ArianeSherine Congrats on the progress. It's great you're finding what works for you. Many find that focusing on protein and fiber helps manage cravings too.,en,,0,0,0,0,[],['ArianeSherine'],[],False,1943256570370101469,everyone,[],[<ReferencedTweet id=1943256570370101469 type=replied_to>],,,@ArianeSherine Congrats on the progress. Its great youre finding what works for you. Many find that focusing on protein and fiber helps manage cravings too.,121,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1943104140168605922,1943023936108957696,2025-07-10 00:25:02+00:00,@HSMD7322 Increased satiety is a big win. Are you finding that focusing on protein &amp; fiber helps manage appetite even more?,en,,0,0,0,0,[],['HSMD7322'],[],False,1943102896683520039,everyone,[],[<ReferencedTweet id=1943102896683520039 type=replied_to>],,,@HSMD7322 Increased satiety is a big win. Are you finding that focusing on protein & fiber helps manage appetite even more?,122,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1943201091694260558,139916930,2025-07-10 06:50:17+00:00,"@Rollarwolfcub It is great I am on highest dosage and down 50 lb since started last year, if you got question I can help if you want",en,,0,0,1,0,[],['Rollarwolfcub'],[],False,1942993407711879444,everyone,[],[<ReferencedTweet id=1942993407711879444 type=replied_to>],,,@Rollarwolfcub It is great I am on highest dosage and down 50 lb since started last year if you got question I can help if you want,123,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1943044630691614872,608833179,2025-07-09 20:28:34+00:00,@Rollarwolfcub *huggles*,en,,0,0,0,0,[],['Rollarwolfcub'],[],False,1942993407711879444,everyone,[],[<ReferencedTweet id=1942993407711879444 type=replied_to>],,,@Rollarwolfcub *huggles*,124,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1943026729200550320,1943023936108957696,2025-07-09 19:17:26+00:00,@betteryourxx That's so true. The slower gastric emptying can really play tricks on your hunger cues. It's worth checking in with yourself.,en,,0,0,0,0,[],['betteryourxx'],[],False,1942983448622436722,everyone,[],[<ReferencedTweet id=1942983448622436722 type=replied_to>],,,@betteryourxx Thats so true. The slower gastric emptying can really play tricks on your hunger cues. Its worth checking in with yourself.,125,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942958277048009009,1903956892717871104,2025-07-09 14:45:26+00:00,"@RTradesX also do what you can at your desk. Standing desk is great, but if not get stretch bands to do some movement every hour or two. Even just a few minutes will make a difference.",en,,0,0,0,0,[],['RTradesX'],[],False,1942938472580317223,everyone,[],[<ReferencedTweet id=1942938472580317223 type=replied_to>],,,@RTradesX also do what you can at your desk. Standing desk is great but if not get stretch bands to do some movement every hour or two. Even just a few minutes will make a difference.,126,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942958062228439071,1903956892717871104,2025-07-09 14:44:35+00:00,"@RTradesX lifting and diet will beat cardia any day. Eat whole foods and healthy fats for dinner, will greatly reduce any late night cravings. A few weeks of discipline will quickly become routine.",en,,0,0,0,0,[],['RTradesX'],[],False,1942938472580317223,everyone,"['Food & Beverage Business', 'Food', 'Food experience', 'Food', 'Dieting', 'Retail industry', 'Grocery/Convenience - Retail', 'Whole Foods']",[<ReferencedTweet id=1942938472580317223 type=replied_to>],,,@RTradesX lifting and diet will beat cardia any day. Eat whole foods and healthy fats for dinner will greatly reduce any late night cravings. A few weeks of discipline will quickly become routine.,127,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942955028387353007,1565296919760588800,2025-07-09 14:32:31+00:00,@karaoke_andi @RTradesX 💯 Word!,en,,0,0,1,0,[],"['karaoke_andi', 'RTradesX']",[],False,1942938472580317223,everyone,[],[<ReferencedTweet id=1942945548400562575 type=replied_to>],,,@karaoke_andi @RTradesX Word!,128,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942953370043494449,14957982,2025-07-09 14:25:56+00:00,"@BeardoTrader @RTradesX Thanks, Mate",en,,0,0,0,0,[],"['BeardoTrader', 'RTradesX']",[],False,1942938472580317223,everyone,[],[<ReferencedTweet id=1942953287101153524 type=replied_to>],,,@BeardoTrader @RTradesX Thanks Mate,129,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942953287101153524,891372044,2025-07-09 14:25:36+00:00,@karaoke_andi @RTradesX Congrats brother. Epic transformation.,en,,0,1,1,0,[],"['karaoke_andi', 'RTradesX']",[],False,1942938472580317223,everyone,[],[<ReferencedTweet id=1942943202304205225 type=replied_to>],,,@karaoke_andi @RTradesX Congrats brother. Epic transformation.,130,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942949848065745082,1763416046764007424,2025-07-09 14:11:56+00:00,"@RTradesX I’ve known people who have had massive success on GLPs

Even low dose

2 and 3 are irrelevant with GLPs 😊",en,,0,0,0,0,[],['RTradesX'],[],False,1942938472580317223,everyone,[],[<ReferencedTweet id=1942938472580317223 type=replied_to>],,,@RTradesX Ive known people who have had massive success on GLPs Even low dose 2 and 3 are irrelevant with GLPs,131,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942945247664755201,1565296919760588800,2025-07-09 13:53:39+00:00,@karaoke_andi @RTradesX Wow! Amazing chief! 🙌🏻👌,en,,0,1,1,0,[],"['karaoke_andi', 'RTradesX']",[],False,1942938472580317223,everyone,[],[<ReferencedTweet id=1942943202304205225 type=replied_to>],,,@karaoke_andi @RTradesX Wow! Amazing chief!,132,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942944705337229463,1751286549637890048,2025-07-09 13:51:30+00:00,@karaoke_andi @RTradesX That’s some crazy dedication 👏,en,,0,0,0,0,[],"['karaoke_andi', 'RTradesX']",[],False,1942938472580317223,everyone,[],[<ReferencedTweet id=1942943202304205225 type=replied_to>],,,@karaoke_andi @RTradesX Thats some crazy dedication,133,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942943202304205225,14957982,2025-07-09 13:45:32+00:00,"@RTradesX This was the results after 9 months on carnivore. I continued for 5 more months and have recently re-integrated some carbs (cravings came back, unsure at this point how to continue). Lost 30kg overall. https://t.co/g5Yxh6Orxa",en,,0,3,6,0,[],['RTradesX'],"['https://x.com/karaoke_andi/status/1942943202304205225/photo/1', 'https://x.com/karaoke_andi/status/1942943202304205225/photo/1']",False,1942938472580317223,everyone,[],[<ReferencedTweet id=1942942030302163280 type=replied_to>],,,@RTradesX This was the results after 9 months on carnivore. I continued for 5 more months and have recently re-integrated some carbs (cravings came back unsure at this point how to continue). Lost 30kg overall.,134,True,False,False,False,False,True,False,False,False,False,,,,,,,,,,,,,
1942601265902674212,1941403345379524611,2025-07-08 15:06:48+00:00,@business 🌐 Want the best stock advice? @PortfolioPic provides it daily! Don’t miss out! 📊 #StockTips #InvestSmart,en,,0,0,0,0,"['StockTips', 'InvestSmart']","['business', 'PortfolioPic']",[],False,1942544238438195667,everyone,"['Bloomberg', 'News', 'Business & finance news', 'News', 'Bloomberg', 'Business & finance news', 'Bloomberg Daybreak']",[<ReferencedTweet id=1942544238438195667 type=replied_to>],,,@business Want the best stock advice? @PortfolioPic provides it daily! Dont miss out!,135,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942579333224358137,1941396946972717056,2025-07-08 13:39:39+00:00,"@business 🎌 If you want to succeed in the stock market, https://t.co/MQyC4Eko2b is the trader you need to follow! 📈 #Investing",en,,0,0,0,0,['Investing'],['business'],['https://x.com/PortfolioPic'],False,1942544238438195667,everyone,"['Financial Services Business', 'Bloomberg', 'News', 'Business & finance news', 'News', 'Bloomberg', 'Business & finance news', 'Bloomberg Daybreak', 'Business & finance', 'Business & finance', 'Personal finance', 'Investors and patents', 'Stocks & indices', 'Business & finance', 'Investing', 'Stocks & indices']",[<ReferencedTweet id=1942544238438195667 type=replied_to>],,,@business If you want to succeed in the stock market is the trader you need to follow!,136,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942545334174953959,1930561327757713408,2025-07-08 11:24:33+00:00,"@business 🌈It's worth paying attention to🎈
https://t.co/i5M7OenJua",en,,0,0,0,0,[],['business'],['https://x.com/_Speculators'],False,1942544238438195667,everyone,"['Bloomberg', 'News', 'Business & finance news', 'News', 'Bloomberg', 'Business & finance news', 'Bloomberg Daybreak']",[<ReferencedTweet id=1942544238438195667 type=replied_to>],,,@business Its worth paying attention to,137,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942372922393592310,260972121,2025-07-07 23:59:26+00:00,@Seanolith thank youuuu I’m very excited! 🥳,en,,0,0,1,0,[],['Seanolith'],[],False,1942361578835435747,everyone,[],[<ReferencedTweet id=1942366141713899599 type=replied_to>],,,@Seanolith thank youuuu Im very excited!,138,False,False,False,False,False,False,False,False,False,False,xoheatha,insufferable taylor fan ⸆⸉ (heather),"crazy Taylor Swift fan 🫶🏻 feminist ⚧ | 🏳️‍🌈 | 28 | JR 💍 debut tour x1, speak now tour x1, eras LA N1 & LA N2 🫶🏻","Los Angeles, CA",https://pbs.twimg.com/profile_images/1792750366821617664/iWc-r3NC_normal.jpg,False,False,2011-03-05 00:17:53+00:00,,1750.0,1637.0,83590.0,11.0
1942366141713899599,169387918,2025-07-07 23:32:30+00:00,@xoheatha thats such a great start! get it babes!,en,,0,1,1,0,[],['xoheatha'],[],False,1942361578835435747,everyone,[],[<ReferencedTweet id=1942365660014862843 type=replied_to>],,,@xoheatha thats such a great start! get it babes!,139,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942365660014862843,260972121,2025-07-07 23:30:35+00:00,"@Seanolith I’m screaming lmao 

same but I think Jake and I are gonna start with just walking around our neighborhood lol",en,,0,1,0,0,[],['Seanolith'],[],False,1942361578835435747,everyone,[],[<ReferencedTweet id=1942363645159338330 type=replied_to>],,,@Seanolith Im screaming lmao same but I think Jake and I are gonna start with just walking around our neighborhood lol,140,False,False,False,False,False,False,False,False,False,False,xoheatha,insufferable taylor fan ⸆⸉ (heather),"crazy Taylor Swift fan 🫶🏻 feminist ⚧ | 🏳️‍🌈 | 28 | JR 💍 debut tour x1, speak now tour x1, eras LA N1 & LA N2 🫶🏻","Los Angeles, CA",https://pbs.twimg.com/profile_images/1792750366821617664/iWc-r3NC_normal.jpg,False,False,2011-03-05 00:17:53+00:00,,1750.0,1637.0,83590.0,11.0
1942363645159338330,169387918,2025-07-07 23:22:35+00:00,"@xoheatha nope, like building the lego death star and you skipped like 4 pages because they were stuck together. also thinking about making dumplings

i need to go to the gym lol",en,,0,1,1,0,[],['xoheatha'],[],False,1942361578835435747,everyone,['Exercises'],[<ReferencedTweet id=1942363372433121581 type=replied_to>],,,@xoheatha nope like building the lego death star and you skipped like 4 pages because they were stuck together. also thinking about making dumplings i need to go to the gym lol,141,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942363372433121581,260972121,2025-07-07 23:21:30+00:00,@Seanolith 😂😂 nooo built ford tough,en,,0,1,0,0,[],['Seanolith'],[],False,1942361578835435747,everyone,[],[<ReferencedTweet id=1942362879723962703 type=replied_to>],,,@Seanolith nooo built ford tough,142,False,False,False,False,False,False,False,False,False,False,xoheatha,insufferable taylor fan ⸆⸉ (heather),"crazy Taylor Swift fan 🫶🏻 feminist ⚧ | 🏳️‍🌈 | 28 | JR 💍 debut tour x1, speak now tour x1, eras LA N1 & LA N2 🫶🏻","Los Angeles, CA",https://pbs.twimg.com/profile_images/1792750366821617664/iWc-r3NC_normal.jpg,False,False,2011-03-05 00:17:53+00:00,,1750.0,1637.0,83590.0,11.0
1942362879723962703,169387918,2025-07-07 23:19:32+00:00,"@xoheatha naw, im just built different. (like incorrectly)",en,,0,1,1,0,[],['xoheatha'],[],False,1942361578835435747,everyone,[],[<ReferencedTweet id=1942362632578809914 type=replied_to>],,,@xoheatha naw im just built different. (like incorrectly),143,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942362632578809914,260972121,2025-07-07 23:18:33+00:00,@Seanolith the body wants what it wants,en,,0,1,0,0,[],['Seanolith'],[],False,1942361578835435747,everyone,[],[<ReferencedTweet id=1942362361878528120 type=replied_to>],,,@Seanolith the body wants what it wants,144,False,False,False,False,False,False,False,False,False,False,xoheatha,insufferable taylor fan ⸆⸉ (heather),"crazy Taylor Swift fan 🫶🏻 feminist ⚧ | 🏳️‍🌈 | 28 | JR 💍 debut tour x1, speak now tour x1, eras LA N1 & LA N2 🫶🏻","Los Angeles, CA",https://pbs.twimg.com/profile_images/1792750366821617664/iWc-r3NC_normal.jpg,False,False,2011-03-05 00:17:53+00:00,,1750.0,1637.0,83590.0,11.0
1942362361878528120,169387918,2025-07-07 23:17:29+00:00,"@xoheatha i have had......a single original monster, and will eat a half bag of cool ranch Doritos in the foreseeable future.",en,,0,1,1,0,[],['xoheatha'],[],False,1942361578835435747,everyone,"['CPG', 'Snacks - CPG', 'Food & Beverage Business', 'Doritos', 'Doritos', 'Food', 'CPG', 'Snacks - CPG', 'Doritos', 'Doritos']",[<ReferencedTweet id=1942361578835435747 type=replied_to>],,,@xoheatha i have had..a single original monster and will eat a half bag of cool ranch Doritos in the foreseeable future.,145,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942467029614879089,1924402691511558144,2025-07-08 06:13:23+00:00,"@hannahapexfit Great insights, @hannahapexfit! GLP-1 is indeed a game changer for managing hunger and supporting healthy eating habits. In my Type Omega profile, I've found that incorporating more fiber-rich foods and healthy fats can help optimize satiety.",en,,0,0,1,0,[],"['hannahapexfit', 'hannahapexfit']",[],False,1942187069318791639,everyone,"['Wellness and health', 'Holistic healing/nutrition', 'Healthy Eating']",[<ReferencedTweet id=1942187069318791639 type=replied_to>],,,@hannahapexfit Great insights @hannahapexfit! GLP-1 is indeed a game changer for managing hunger and supporting healthy eating habits. In my Type Omega profile Ive found that incorporating more fiber-rich foods and healthy fats can help optimize satiety.,146,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942236187114320132,238676942,2025-07-07 14:56:06+00:00,@hannahapexfit You never send this.,en,,0,0,0,0,[],['hannahapexfit'],[],False,1942187069318791639,everyone,[],[<ReferencedTweet id=1942235038982324366 type=replied_to>],,,@hannahapexfit You never send this.,147,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1942235038982324366,1806977894130085888,2025-07-07 14:51:32+00:00,"Protein is your key to get in shape.

So we built the APEX High Protein Database.

🔥110 Simple High Protein Meals
🔥All made in under 15 minutes

Join 5,000 other High Performers getting in shape.

Grab your FREE copy here: https://t.co/ssuv3ZU7uD",en,,0,1,2,0,[],[],['https://www.vshapefitness.net/v-shape-high-protein-database'],False,1942187069318791639,everyone,"['Food & Beverage Business', 'Food', 'Meals']",[<ReferencedTweet id=1942187069318791639 type=replied_to>],,,Protein is your key to get in shape. So we built the APEX High Protein Database. 110 Simple High Protein Meals All made in under 15 minutes Join 5000 other High Performers getting in shape. Grab your FREE copy here,148,False,False,False,False,False,False,False,False,False,False,hannahapexfit,Hannah - Apex Fitness Advisory,✞ | Coach | Athlete | Health & Fitness | Helping High Performers Optimize their Health and Performance. (Formerly V Shape Fitness),1:1 Apex Fitness Coaching →,https://pbs.twimg.com/profile_images/1888059479616536580/Q5rWkYi4_normal.jpg,False,False,2024-06-29 09:08:09+00:00,https://t.co/agIeWVhn0H,29928.0,36.0,1737.0,116.0
